,predictions,targets
0,2306.2861328125,54.81412124633789
1,0.0,5.704098171577243e-08
2,11914.5634765625,26528.619140625
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,1.4532525539398193,293.54736328125
8,1721.3917236328125,846.6522216796875
9,0.0,0.0
10,172.72222900390625,218.34266662597656
11,0.0,0.0
12,12808.6123046875,11312.9541015625
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,157785.015625,118037.953125
17,0.0,1.8727115858041543e-08
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,1.233006238937378,1.0446410179138184
22,9093.3310546875,2625.656982421875
23,421.61956787109375,538.222900390625
24,61.774200439453125,194.9635467529297
25,0.0,0.0
26,49.62631607055664,10391.6162109375
27,6799.10546875,5275.75
28,0.0,0.0
29,0.0,2.363800022825999e-16
30,0.0,1.6716500145924629e-15
31,0.0,0.0
32,0.0,1.4061586739444465e-07
33,0.0,0.0
34,7843.23876953125,27095.892578125
35,0.0,0.0
36,0.0,3.998934062110493e-06
37,0.0,5.038285053160507e-06
38,0.0,0.0
39,3058.7890625,2100.3115234375
40,31468.380859375,35262.51953125
41,10.830190658569336,77.93144989013672
42,0.0,0.0
43,0.0,0.0
44,3907.59326171875,4233.421875
45,0.0,0.0
46,0.0,1.155670048014494e-15
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,31113.744140625,37567.8203125
51,0.0,0.0
52,57925.3671875,6028.66455078125
53,0.0,1.464406693685305e-07
54,1.692712426185608,0.021286597475409508
55,0.0,0.0
56,0.0,2.40814800826078e-13
57,0.0,2.531361431579171e-08
58,0.0,6.448694117762444e-13
59,2471.5146484375,2435.9375
60,8.460948944091797,16.7540283203125
61,0.0,0.00014209248183760792
62,1606.343017578125,178.44195556640625
63,0.0,1.3975351009776205e-07
64,0.0,0.0
65,7.591869831085205,1.846445083618164
66,0.0,0.0
67,38813.22265625,10172.6748046875
68,26379.31640625,55272.36328125
69,0.0,0.0
70,0.0,8.750726380492291e-13
71,74950.8046875,116150.546875
72,0.0,0.0
73,137213.46875,202133.46875
74,900.3331909179688,1461.201416015625
75,0.0,1.9142393833243565e-12
76,5176.06787109375,3408.99853515625
77,0.0,1.5678821088660477e-11
78,2497.5380859375,1272.482421875
79,0.0,0.0
80,1.3153010606765747,0.6032158136367798
81,1058.0322265625,381.8320007324219
82,0.0,0.0
83,316.5377502441406,4650.98291015625
84,0.0,0.0
85,0.0,2.229048109286813e-12
86,0.0,0.0038983295671641827
87,0.0,0.0
88,0.0,1.9163984177339444e-07
89,56.09978103637695,0.09466323256492615
90,0.0,0.0
91,21721.349609375,8946.3232421875
92,0.0,1.286739048644847e-10
93,3075.60205078125,5817.3466796875
94,0.0,1.2456899567916025e-15
95,68699.1640625,198474.84375
96,0.0,0.0
97,393.58160400390625,19.70574378967285
98,0.0,0.0
99,0.0,0.00018232186266686767
100,0.0,0.0
101,0.0,1.1406758241953863e-13
102,0.0,0.0
103,423.4950256347656,3776.594970703125
104,122902.9453125,408335.40625
105,269.9519348144531,230.92538452148438
106,0.0,0.0
107,0.0,0.0
108,1150.0462646484375,1127.71240234375
109,26097.634765625,19058.73046875
110,0.0,0.0
111,0.0,0.0
112,7.012171745300293,0.1995953917503357
113,0.6267698407173157,0.42077401280403137
114,0.0,5.696448313052827e-10
115,0.0,0.0
116,0.0,1.0040925957355284e-07
117,0.0,0.0
118,0.0,0.0
119,32020.87109375,9896.166015625
120,0.0,0.0
121,800.518310546875,4326.25439453125
122,0.0,0.0
123,220964.484375,7021482.0
124,67604.875,87610.0625
125,0.0,0.00028413423569872975
126,0.0,0.0031096346210688353
127,77548.671875,235256.421875
128,0.0,0.0
129,0.0,0.0
130,52442.68359375,51486.703125
131,1.6236493587493896,0.0018221796490252018
132,0.0,0.0030998829752206802
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0,0.0
138,1764.7298583984375,44538.94921875
139,19854.021484375,44239.94140625
140,1938.21826171875,1883.3756103515625
141,0.0,4.449329367162136e-07
142,58811.453125,160428.296875
143,713.6541748046875,416.9161071777344
144,34.49220657348633,39.47331619262695
145,0.0,0.0
146,0.0,0.005709074903279543
147,0.0,0.00038583160494454205
148,0.0,0.0
149,0.8839024305343628,0.5867429971694946
150,1185.94970703125,259.6946716308594
151,31263.484375,21921.90234375
152,0.0,0.00011365809768904
153,1.4135907888412476,0.059097420424222946
154,52084.7265625,21057.814453125
155,26431.560546875,17446.55859375
156,10.910720825195312,154.64385986328125
157,0.0,0.0
158,1.8185938596725464,1.2021898031234741
159,0.0,0.0
160,0.0,0.0
161,210093.6875,393090.84375
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,161286.640625,325166.6875
166,0.0,0.0
167,130267.0625,192400.5
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0,0.0
172,0.0,0.0
173,24357.458984375,40173.875
174,0.0,0.0
175,0.0,0.0
176,0.0,0.0
177,0.0,0.0
178,42.37538146972656,352.94525146484375
179,309.2695007324219,165.49801635742188
180,0.0,0.0
181,0.0,0.0
182,0.0,0.0
183,886.0525512695312,759.169921875
184,0.0,0.0
185,0.0,0.0
186,0.0,6.26816133719732e-12
187,2301.94921875,4643.26416015625
188,0.0,0.0
189,0.0,0.0
190,0.0,1.5956262089389384e-08
191,0.0,0.0
192,0.0,7.653562228426836e-09
193,0.0,0.0
194,105004.140625,580088.875
195,0.0,0.0
196,0.0,0.0
197,255.76966857910156,102.60223388671875
198,0.0,2.773669948639935e-15
199,0.0,0.0
200,0.0,0.0
201,60810.984375,19124.234375
202,15984.2177734375,13062.890625
203,0.0,0.0
204,0.0,0.0
205,28444.3984375,29399.505859375
206,0.0,0.0
207,0.0,0.0
208,0.0,0.0
209,2855.815185546875,3384.978759765625
210,71535.0625,44250.86328125
211,0.0,7.87044214523025e-12
212,0.0,0.0
213,3095.46240234375,4031.686767578125
214,63688.01171875,57931.55078125
215,0.0,0.0
216,0.0,3.03070790685922e-10
217,0.0,0.0
218,53531.01953125,53049.875
219,0.0,6.433346216860869e-11
220,0.0,4.068267944745685e-11
221,0.0,3.757662625503144e-09
222,0.0,0.0
223,53612.71484375,264393.5625
224,0.0,0.0
225,0.0,0.0
226,710.2396850585938,495.8226318359375
227,21316.818359375,23714.01953125
228,80.18089294433594,32.84027099609375
229,0.0,0.0
230,0.0,0.0
231,0.0,0.0010297681437805295
232,819.0321655273438,886.9768676757812
233,321.4793395996094,3448.45703125
234,0.0,0.0
235,0.0,2.2246830774590685e-14
236,0.0,0.0
237,0.0,0.0
238,0.0,0.0
239,4235.6357421875,2906.669677734375
240,0.0,0.0
241,3055.77685546875,17.44070816040039
242,8588.8642578125,5213.6337890625
243,0.0,0.0
244,0.0,0.0
245,0.0,4.931807458079251e-13
246,0.0,0.0
247,48946.96875,33549.49609375
248,0.0,0.0
249,0.0,0.026120467111468315
250,0.0,6.470465336860798e-07
251,0.0,0.0
252,147610.109375,64113.6015625
253,5004.75244140625,7149.29248046875
254,7545.7158203125,5706.4521484375
255,4211.9052734375,1817.7784423828125
256,0.0,1.3334900039721942e-15
257,6490.88671875,8155.04443359375
258,1208.803466796875,1063.927001953125
259,0.0,0.00013805735216010362
260,0.0,0.0
261,0.0,0.0
262,74823.7421875,60289.71875
263,0.0,0.0
264,0.0,0.0
265,57458.34765625,89038.6953125
266,0.0,2.541597791602679e-12
267,98.29051208496094,14.137750625610352
268,0.0,0.0
269,0.0,0.0
270,136940.28125,73155.1484375
271,0.0,0.0
272,0.0,0.0
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,148827.25,924057.9375
277,0.0,4.354914207027605e-09
278,0.0,0.0
279,0.0,0.0
280,0.0,0.0
281,11394.7509765625,7512.55615234375
282,0.0,3.3700210048774604e-13
283,27504.7109375,15611.326171875
284,0.0,0.0
285,0.0,0.0
286,2095.997314453125,2443.390625
287,1568.556640625,795.4535522460938
288,0.0,1.0482760215424491e-09
289,0.0,0.0
290,16.7399845123291,3.5366435050964355
291,103227.4765625,40772.671875
292,1827.273193359375,1982.145263671875
293,0.0,9.652561817332858e-14
294,0.0,0.0
295,20373.25,315.70953369140625
296,4589.98388671875,10846.880859375
297,0.0,0.0
