predictions,targets
4.285168368369340897e-03,6.043201312422752380e-02
0.000000000000000000e+00,3.818328332272358239e-05
0.000000000000000000e+00,2.207281766459345818e-03
0.000000000000000000e+00,1.405415096087381244e-04
1.454785913228988647e-01,1.000674292445182800e-01
1.541868597269058228e-01,6.721663475036621094e-02
0.000000000000000000e+00,5.487063026521354914e-05
0.000000000000000000e+00,2.265005023218691349e-04
1.630062460899353027e-01,2.324882447719573975e-01
0.000000000000000000e+00,9.918578871292993426e-05
5.610925145447254181e-03,3.679646877571940422e-03
0.000000000000000000e+00,4.363699350506067276e-03
0.000000000000000000e+00,2.142960729543119669e-04
0.000000000000000000e+00,5.703710226156013044e-15
0.000000000000000000e+00,8.129033260047435760e-03
4.620111081749200821e-03,1.682991190854465913e-09
0.000000000000000000e+00,1.437009359506191686e-05
0.000000000000000000e+00,1.286739132179236375e-16
2.484998106956481934e-02,8.217971189878880978e-04
2.956209704279899597e-02,2.780803333735093474e-05
5.525702238082885742e-01,1.244736164808273315e-01
0.000000000000000000e+00,3.349410602822899818e-03
5.099795013666152954e-02,1.067336276173591614e-02
1.536109764128923416e-02,1.668535514909308404e-05
5.521589890122413635e-03,1.789846516711633001e-14
0.000000000000000000e+00,2.060351427644491196e-03
0.000000000000000000e+00,8.126802182595316282e-13
0.000000000000000000e+00,8.429936978505969680e-13
0.000000000000000000e+00,5.093818162410501671e-13
2.023756951093673706e-01,2.100889682769775391e-01
0.000000000000000000e+00,2.220157738208605736e-11
0.000000000000000000e+00,6.523015634585238587e-12
0.000000000000000000e+00,8.011094760149717331e-04
2.210641652345657349e-02,3.714700059426624520e-22
0.000000000000000000e+00,8.828401769278571010e-05
2.548843622207641602e-03,1.073266263119876385e-03
1.261411786079406738e+00,3.993492722511291504e-01
2.746353484690189362e-02,4.012593533843755722e-03
1.692971127340570092e-04,1.896159141324460506e-03
1.242944132536649704e-02,1.103421789593994617e-03
8.257619291543960571e-02,8.242718875408172607e-03
2.343838214874267578e-01,1.654453277587890625e-01
0.000000000000000000e+00,1.695608161389827728e-02
2.471314668655395508e-01,2.504131495952606201e-01
1.247572712600231171e-02,1.168680100818164647e-04
1.231702417135238647e-02,5.103372968733310699e-03
0.000000000000000000e+00,2.992694305703480495e-07
2.154826419427990913e-03,2.684572791622485965e-06
4.470924288034439087e-02,1.128798164427280426e-02
0.000000000000000000e+00,5.801750139339256762e-14
0.000000000000000000e+00,5.439557935460470617e-05
4.629271104931831360e-02,4.462974518537521362e-02
1.570793800055980682e-02,6.467241793870925903e-03
0.000000000000000000e+00,1.928830752149224281e-04
0.000000000000000000e+00,3.887997860363608533e-18
0.000000000000000000e+00,6.329099182039499283e-03
3.868751972913742065e-02,1.244589964865671958e-21
6.626253575086593628e-02,2.031641267240047455e-02
4.549587890505790710e-02,1.002995024473689395e-20
0.000000000000000000e+00,7.190518546849489212e-03
1.192485839128494263e-01,1.066261157393455505e-01
0.000000000000000000e+00,1.218920242518350960e-10
3.241536021232604980e-01,1.828389475122094154e-03
0.000000000000000000e+00,5.150558426976203918e-04
9.192872047424316406e-02,4.381715878844261169e-02
9.441786259412765503e-02,2.711174637079238892e-02
0.000000000000000000e+00,1.880750246345996857e-02
2.856117486953735352e-01,1.206722185015678406e-01
1.495414614677429199e+00,4.705791473388671875e+00
0.000000000000000000e+00,2.671587231902741374e-15
0.000000000000000000e+00,1.945983269251883030e-03
6.808278560638427734e-01,3.296383097767829895e-02
2.783733047544956207e-02,3.618687391281127930e-02
0.000000000000000000e+00,1.844934304244816303e-04
3.541204035282135010e-01,4.945698976516723633e-01
4.098811186850070953e-03,3.653006395325064659e-03
0.000000000000000000e+00,2.943842947189523329e-09
1.923929899930953979e-02,6.330632947718530194e-19
5.947418510913848877e-02,5.223814863711595535e-03
0.000000000000000000e+00,1.828400767408311367e-03
0.000000000000000000e+00,4.478956107050180435e-04
0.000000000000000000e+00,9.309814204272459648e-12
0.000000000000000000e+00,3.075063964789038866e-15
0.000000000000000000e+00,5.208681337535381317e-03
2.595932921394705772e-03,4.333699900438592673e-22
4.730561748147010803e-02,1.416827552020549774e-02
2.493941411375999451e-02,2.631395310163497925e-02
0.000000000000000000e+00,8.694579634038746008e-08
3.200162667781114578e-03,2.461573167522601580e-09
3.782014176249504089e-02,1.967781427083536983e-04
0.000000000000000000e+00,7.578623626613989472e-05
7.384232431650161743e-02,1.599101698957383633e-03
0.000000000000000000e+00,9.631442480895202607e-06
7.088399026542901993e-03,1.185333189823722932e-06
4.024031013250350952e-02,2.252853661775588989e-02
4.166174307465553284e-02,1.087765252974076601e-18
3.598239738494157791e-03,5.900892974123120305e-14
1.947321929037570953e-02,1.170902995299150657e-20
0.000000000000000000e+00,8.705651387572288513e-03
0.000000000000000000e+00,3.610976517798292207e-10
0.000000000000000000e+00,1.354120627183874603e-06
1.531244069337844849e-02,4.545172676444053650e-03
4.232753813266754150e-02,2.805190146369806579e-20
4.082017019391059875e-02,1.620469153867920147e-18
2.419999837875366211e-01,9.645760804414749146e-02
0.000000000000000000e+00,8.675768040120601654e-04
2.134711854159832001e-02,5.307096789483080335e-15
1.732645556330680847e-02,2.902821404859423637e-03
0.000000000000000000e+00,9.254564065486192703e-04
0.000000000000000000e+00,2.269523458053868126e-09
9.879319928586483002e-03,2.588001848380372394e-07
0.000000000000000000e+00,7.468894589692354202e-03
2.287323120981454849e-03,1.573851332068443298e-04
0.000000000000000000e+00,1.792891562217846513e-04
1.003481168299913406e-02,4.267797805368900299e-03
0.000000000000000000e+00,2.040468061181854864e-08
0.000000000000000000e+00,1.342041883617639542e-03
3.538865363225340843e-03,9.336559101939201355e-03
4.050550237298011780e-02,7.758500869385898113e-04
0.000000000000000000e+00,7.484618690796196461e-04
0.000000000000000000e+00,2.040666694327376851e-14
9.675242006778717041e-02,9.253311157226562500e-02
0.000000000000000000e+00,4.961650702171027660e-04
0.000000000000000000e+00,6.187202643559430726e-07
0.000000000000000000e+00,4.922479092783760279e-06
0.000000000000000000e+00,7.409320096485316753e-04
5.966526269912719727e-02,6.114693358540534973e-02
4.408474266529083252e-02,5.807291283792714953e-20
2.585389837622642517e-02,1.485799951233326254e-22
0.000000000000000000e+00,1.016290298139210790e-06
0.000000000000000000e+00,9.915184818964917213e-06
0.000000000000000000e+00,4.840181209146976471e-03
3.382976725697517395e-02,3.213888779282569885e-02
5.120332166552543640e-02,9.006091859191656113e-04
1.691687107086181641e-02,8.808491452514874420e-14
4.424801561981439590e-03,6.370517308118550659e-11
0.000000000000000000e+00,1.035821624100208282e-02
0.000000000000000000e+00,2.852382863238744903e-07
1.823690906167030334e-02,1.100096004586902532e-15
0.000000000000000000e+00,3.969258628785610199e-03
1.730565726757049561e-02,3.968224627897143364e-04
0.000000000000000000e+00,2.408432637271441248e-17
0.000000000000000000e+00,2.147376165773096091e-10
0.000000000000000000e+00,1.009394928752627152e-10
0.000000000000000000e+00,2.245706971734762192e-03
1.355502754449844360e-02,3.863285746774636209e-05
5.741725489497184753e-02,4.171343147754669189e-02
2.264499478042125702e-02,3.132681921124458313e-02
6.943383719772100449e-03,1.106743700802326202e-02
0.000000000000000000e+00,1.015305406326660886e-05
8.056895434856414795e-02,3.250300042660166742e-22
8.234969340264797211e-03,8.762875958242795029e-18
0.000000000000000000e+00,1.787055097520351410e-02
5.331973358988761902e-02,2.784341108053922653e-03
0.000000000000000000e+00,6.686740050554362824e-09
1.270718965679407120e-02,1.823285674618091434e-05
4.234822839498519897e-02,9.500829037278890610e-04
1.352820452302694321e-02,3.936431482998159481e-07
0.000000000000000000e+00,2.040203014564396283e-20
0.000000000000000000e+00,1.830185829021502286e-05
6.874725222587585449e-03,1.933903170936446259e-08
0.000000000000000000e+00,3.277629846706986427e-03
0.000000000000000000e+00,1.145218964666128159e-03
5.200569331645965576e-02,2.402700151549356883e-19
2.430148422718048096e-02,7.386376232876301628e-12
0.000000000000000000e+00,2.875294632310901148e-16
2.248001396656036377e-01,1.098355427384376526e-01
0.000000000000000000e+00,1.108240849134745076e-05
2.670916914939880371e-01,5.221661925315856934e-01
4.259325936436653137e-02,1.742251403629779816e-02
0.000000000000000000e+00,4.183712881058454514e-03
7.317608688026666641e-03,1.080000947695225477e-05
7.794909761287271976e-04,6.436443421989679337e-03
6.125933956354856491e-03,3.880054922774434090e-03
1.440656483173370361e-01,9.735184162855148315e-02
0.000000000000000000e+00,2.259329427033662796e-03
7.405292242765426636e-02,3.853419423103332520e-02
3.594770096242427826e-03,4.207370874766656887e-14
0.000000000000000000e+00,5.152681059605868086e-10
5.162746459245681763e-02,1.216784494317835197e-05
0.000000000000000000e+00,1.182117848657071590e-04
0.000000000000000000e+00,4.121996244066394866e-05
0.000000000000000000e+00,3.044655313715338707e-03
0.000000000000000000e+00,7.858296157792210579e-04
0.000000000000000000e+00,1.441110685646007639e-12
9.552762843668460846e-03,1.107799663363061987e-14
1.483566127717494965e-02,3.856481052935123444e-03
0.000000000000000000e+00,2.211372368037700653e-03
9.240177273750305176e-02,2.362531609833240509e-03
1.631049811840057373e-02,2.785196341574192047e-02
0.000000000000000000e+00,6.691042137373269462e-17
0.000000000000000000e+00,2.519342524465173483e-04
8.629070222377777100e-02,1.146186664700508118e-01
2.396031655371189117e-02,2.365631189604755491e-05
0.000000000000000000e+00,1.378558589981357385e-13
0.000000000000000000e+00,4.602094180881977081e-03
2.582846209406852722e-02,4.555021741330144217e-15
1.039916370064020157e-02,3.658946068676117006e-19
0.000000000000000000e+00,2.511110622435808182e-03
0.000000000000000000e+00,2.697397721931338310e-03
1.772037297487258911e-01,1.119496226310729980e-01
1.947133615612983704e-02,9.825163288041949272e-04
1.051624678075313568e-02,4.144258879421631068e-20
0.000000000000000000e+00,3.042544005438685417e-03
6.207724660634994507e-02,6.053916178643703461e-03
0.000000000000000000e+00,8.976018306449187745e-15
0.000000000000000000e+00,1.032109186053276062e-02
0.000000000000000000e+00,4.431222914718091488e-04
5.477635562419891357e-02,1.622469127178192139e-01
7.348762825131416321e-03,1.211410481482744217e-02
3.340485319495201111e-02,3.273594891652464867e-03
0.000000000000000000e+00,2.410740762570640072e-07
1.304232049733400345e-02,1.159776281565427780e-02
0.000000000000000000e+00,1.810405286960303783e-03
0.000000000000000000e+00,9.115091944609711872e-19
6.151319295167922974e-02,5.672454833984375000e-03
1.588678508996963501e-01,9.069115668535232544e-02
0.000000000000000000e+00,1.138059815275482833e-06
0.000000000000000000e+00,3.394270379430963658e-06
1.979979313910007477e-02,4.735363181680440903e-03
5.587739869952201843e-02,7.576874632324344293e-19
2.255212888121604919e-02,3.506704233586788177e-04
4.312780126929283142e-02,3.631792590022087097e-02
0.000000000000000000e+00,1.188918249681591988e-03
1.339748315513134003e-02,1.017736620269715786e-03
2.079925127327442169e-02,3.206618130207061768e-03
1.964519917964935303e-02,2.424900128226631609e-19
1.405669655650854111e-02,2.481618503225035965e-05
2.626487985253334045e-02,1.792154653230682015e-04
2.704103244468569756e-03,9.829408120776150781e-11
0.000000000000000000e+00,1.924564421642571688e-04
0.000000000000000000e+00,2.072123112156987190e-03
0.000000000000000000e+00,4.865642695222049952e-04
0.000000000000000000e+00,1.490493540434426924e-18
7.945827674120664597e-04,3.607500344514846802e-03
0.000000000000000000e+00,5.926352724533456851e-12
0.000000000000000000e+00,1.289239115465079522e-08
0.000000000000000000e+00,1.542909536510705948e-02
1.574455350637435913e-01,1.916862092912197113e-02
0.000000000000000000e+00,1.937123888637870550e-04
0.000000000000000000e+00,7.753888145089149475e-03
3.903216868638992310e-02,2.812168895616196096e-05
1.015930846333503723e-01,5.729139223694801331e-02
0.000000000000000000e+00,4.215832518639217597e-07
0.000000000000000000e+00,3.575797018129378557e-04
0.000000000000000000e+00,1.780183447408489883e-05
0.000000000000000000e+00,5.501297012681919036e-18
0.000000000000000000e+00,2.066521336103465002e-18
0.000000000000000000e+00,7.489590059250872400e-10
0.000000000000000000e+00,6.984249095772911723e-20
2.971136756241321564e-02,8.911807090044021606e-03
5.789438262581825256e-02,2.263280097395181656e-03
0.000000000000000000e+00,2.710173372179269791e-03
1.268138736486434937e-01,4.656881210394203663e-04
0.000000000000000000e+00,1.154480036348104477e-03
1.522778067737817764e-02,1.287912045336515129e-18
9.163144230842590332e-02,2.593091963376537024e-08
3.205758705735206604e-02,3.637492191046476364e-03
0.000000000000000000e+00,3.283637124695815146e-05
0.000000000000000000e+00,4.598081068252213299e-05
0.000000000000000000e+00,2.150611690012738109e-04
1.281113829463720322e-02,7.426660804433822419e-18
2.057705074548721313e-03,3.424262860789895058e-03
1.465086545795202255e-02,8.323195390403270721e-03
0.000000000000000000e+00,4.016694147139787674e-03
2.555664256215095520e-02,1.868748664855957031e-02
8.678331039845943451e-03,1.121540282866817506e-08
3.859406709671020508e-02,9.411884471774101257e-03
0.000000000000000000e+00,1.196371275000274181e-03
1.680791974067687988e-01,1.168554499745368958e-01
3.412118554115295410e-02,2.852712199091911316e-02
0.000000000000000000e+00,4.538136068731546402e-03
6.688062101602554321e-02,6.302576512098312378e-04
0.000000000000000000e+00,2.015385462073027156e-06
1.323199179023504257e-02,1.567675152602941566e-19
0.000000000000000000e+00,2.807401595808327321e-14
3.363640010356903076e-01,4.574352875351905823e-02
0.000000000000000000e+00,8.968289475888013840e-04
0.000000000000000000e+00,1.105520226474254741e-07
1.869875565171241760e-02,1.327687874436378479e-03
1.457253098487854004e-02,8.946781046688556671e-03
0.000000000000000000e+00,9.938032599166035652e-04
1.739232428371906281e-02,4.384466446936130524e-03
9.162504575215280056e-04,1.291527878493070602e-04
0.000000000000000000e+00,3.428792894142468350e-13
3.414679691195487976e-02,2.946939984351698844e-21
0.000000000000000000e+00,1.120611632359214127e-04
0.000000000000000000e+00,1.396771978079414112e-07
0.000000000000000000e+00,3.025923433597199619e-05
0.000000000000000000e+00,6.184378342766194692e-09
6.385126616805791855e-03,3.191196418228514631e-09
0.000000000000000000e+00,1.445950241759419441e-03
2.351862937211990356e-01,2.981452345848083496e-01
5.428487062454223633e-02,1.300797611474990845e-02
0.000000000000000000e+00,2.338007834623567760e-05
3.122967481613159180e-02,1.469368766993284225e-02
0.000000000000000000e+00,4.294842312901892001e-07
7.455866038799285889e-02,6.344659253954887390e-03
0.000000000000000000e+00,2.036203950410708785e-04
0.000000000000000000e+00,7.154273206570315596e-16
0.000000000000000000e+00,2.223534828482698344e-10
8.637847006320953369e-02,6.151677295565605164e-02
0.000000000000000000e+00,8.158236596500501037e-05
1.188918277621269226e-01,1.637282967567443848e-02
8.091832511126995087e-03,2.969970416501270484e-16
3.631546348333358765e-02,1.986218558158725500e-04
9.736787527799606323e-02,4.172769561409950256e-02
1.332102227024734020e-03,6.650339491898193955e-05
4.912755265831947327e-02,7.995740324258804321e-02
0.000000000000000000e+00,2.759041672106832266e-04
1.191397011280059814e-01,5.806609988212585449e-02
0.000000000000000000e+00,2.316864478046909426e-09
4.987214878201484680e-02,2.280089228534620815e-09
4.972626920789480209e-03,1.345448481515632011e-07
3.798773279413580894e-03,1.945105753839015961e-02
0.000000000000000000e+00,3.194591772626154125e-05
2.226162105798721313e-01,2.900680601596832275e-01
5.500642210245132446e-02,2.299901396036148071e-01
0.000000000000000000e+00,8.035964128794148564e-06
2.260257303714752197e-02,2.312690950930118561e-02
8.219391107559204102e-02,5.083646625280380249e-03
0.000000000000000000e+00,3.028545295819640160e-03
0.000000000000000000e+00,2.932561894600053953e-14
5.657925084233283997e-02,1.900059916079044342e-02
2.887361915782094002e-03,4.071722126131049890e-11
0.000000000000000000e+00,2.000101690172173541e-12
0.000000000000000000e+00,1.024484285153448582e-03
2.581672184169292450e-02,1.105169036126964269e-20
0.000000000000000000e+00,1.740124658681452274e-03
0.000000000000000000e+00,2.597747370600700378e-03
2.681183163076639175e-03,5.548310466110706329e-03
1.975463936105370522e-03,4.149249693830014962e-11
0.000000000000000000e+00,9.655181318521499634e-03
0.000000000000000000e+00,1.168347802013158798e-02
3.938173353672027588e-01,9.789281487464904785e-01
4.041526839137077332e-02,5.940875679443623897e-18
0.000000000000000000e+00,1.219845004379749298e-02
3.046615165658295155e-04,9.389058686792850494e-04
7.158723194152116776e-03,8.596557308919727802e-04
6.170561909675598145e-02,9.958801418542861938e-02
3.588674962520599365e-02,2.541322610341012478e-04
2.474494837224483490e-02,2.513011917471885681e-03
6.694047898054122925e-02,4.826926440000534058e-02
3.009190559387207031e-01,1.181136742234230042e-01
0.000000000000000000e+00,6.330127513067300080e-15
9.320758283138275146e-03,8.780087227933108807e-06
0.000000000000000000e+00,1.487201552663464099e-05
0.000000000000000000e+00,6.374781378326588310e-07
0.000000000000000000e+00,2.229740045885757293e-19
7.676186561584472656e-01,1.208795383572578430e-01
0.000000000000000000e+00,1.961342377398977987e-06
1.454613655805587769e-01,5.685446783900260925e-02
2.980737481266260147e-03,8.739927531697944119e-11
0.000000000000000000e+00,1.840907498262822628e-03
1.403887718915939331e-01,1.138678565621376038e-02
0.000000000000000000e+00,3.704547707457095385e-04
0.000000000000000000e+00,2.052828462772993134e-10
5.181396007537841797e-02,4.116612076759338379e-01
5.250006914138793945e-03,2.027259856838235785e-15
1.868794672191143036e-02,4.081286955624818802e-03
4.433830827474594116e-02,1.080229762010276318e-03
0.000000000000000000e+00,1.603504965511816128e-20
1.216279417276382446e-01,9.457600116729736328e-02
0.000000000000000000e+00,1.150786687080171400e-13
0.000000000000000000e+00,6.079804617911577225e-03
4.879508912563323975e-02,2.633763477206230164e-02
6.837156601250171661e-03,5.834134241791862074e-15
1.483454555273056030e-01,5.428624572232365608e-04
8.423446677625179291e-03,4.588460060988902231e-15
4.981176182627677917e-02,5.054976418614387512e-02
4.755252739414572716e-04,2.123496815329417586e-04
0.000000000000000000e+00,1.161160468991784267e-13
0.000000000000000000e+00,3.932720574084669352e-05
1.061888691037893295e-02,2.118179658712463138e-16
0.000000000000000000e+00,2.540622972446726635e-06
1.126374378800392151e-01,1.514418423175811768e-01
3.305960819125175476e-02,1.610071212053298950e-02
0.000000000000000000e+00,9.749479869258781406e-13
1.452380120754241943e-01,6.131913512945175171e-02
0.000000000000000000e+00,4.190269919490674511e-06
0.000000000000000000e+00,6.109463865868747234e-04
1.275825686752796173e-02,1.704652085813605322e-16
4.812281951308250427e-02,3.056669083889573812e-04
3.958303853869438171e-02,2.328452887013554573e-03
2.774847745895385742e-01,5.679079890251159668e-02
6.898730993270874023e-03,1.960368649633892346e-07
0.000000000000000000e+00,1.484846347011625767e-03
6.391365081071853638e-03,3.359906550031155348e-04
5.899249389767646790e-02,2.166799967992341533e-22
6.933969259262084961e-02,4.413415119051933289e-02
6.106286123394966125e-02,1.631458972088723103e-18
1.050420105457305908e-02,1.693843118846416473e-02
3.102968446910381317e-02,5.351828876882791519e-03
0.000000000000000000e+00,3.717241270351223648e-06
0.000000000000000000e+00,6.091891009418759495e-07
0.000000000000000000e+00,2.217428293079137802e-03
8.455807343125343323e-03,1.924750022590160370e-02
0.000000000000000000e+00,4.258307370456383689e-15
1.875493791885674000e-03,9.796809763429337181e-07
3.193702548742294312e-02,7.035200836566763999e-20
3.139232983812689781e-03,2.643445692956447601e-02
1.203553602099418640e-01,3.374183143023401499e-05
9.170725941658020020e-02,2.859597839415073395e-02
0.000000000000000000e+00,1.482315826103574555e-18
0.000000000000000000e+00,2.538402159909386446e-13
4.434297606348991394e-02,2.497757971286773682e-02
0.000000000000000000e+00,3.203521146133425646e-07
1.044601947069168091e-02,6.035480708960205831e-12
0.000000000000000000e+00,5.292018559477362771e-12
2.110222578048706055e-01,2.270915806293487549e-01
0.000000000000000000e+00,8.588794116803910583e-06
8.760095387697219849e-02,1.668388955295085907e-02
2.628750503063201904e-01,4.071672260761260986e-02
6.993446499109268188e-02,2.228810089697681685e-21
3.924648165702819824e-01,3.330774009227752686e-01
1.833414100110530853e-02,2.345985905538583438e-10
6.283876486122608185e-03,7.671179942997866441e-19
6.037392187863588333e-03,3.499029617159976624e-07
1.200876943767070770e-02,4.300150554627180099e-03
0.000000000000000000e+00,4.016671329736709595e-03
0.000000000000000000e+00,1.440610564173994135e-08
6.337163597345352173e-02,4.822288639843463898e-03
0.000000000000000000e+00,1.820621313527226448e-03
4.404805600643157959e-03,5.956870196763275338e-13
0.000000000000000000e+00,6.665835599051206373e-07
0.000000000000000000e+00,1.054615597240626812e-03
0.000000000000000000e+00,8.956710225902497768e-04
4.149660095572471619e-02,4.556099647003806967e-18
5.596148595213890076e-02,2.019914332777261734e-03
0.000000000000000000e+00,1.890981279958706661e-19
1.352297887206077576e-02,2.246508002281188965e-02
1.277165766805410385e-02,1.089718934963457286e-04
0.000000000000000000e+00,7.472743163816630840e-05
8.894459158182144165e-02,3.435547277331352234e-02
1.638448536396026611e-01,2.350113093852996826e-01
0.000000000000000000e+00,5.155965220183134079e-03
6.336299702525138855e-03,8.616672479699882814e-12
7.605515420436859131e-03,3.982402849942445755e-03
7.751636207103729248e-02,7.157158106565475464e-02
0.000000000000000000e+00,5.560823483392596245e-04
0.000000000000000000e+00,7.926216349005699158e-03
7.379933260381221771e-03,4.650227397568580320e-15
4.325318336486816406e-02,9.329589083790779114e-03
7.818631082773208618e-02,1.298850681632757187e-02
4.265683703124523163e-03,1.583854202576607390e-15
5.430418625473976135e-02,1.949976943433284760e-02
0.000000000000000000e+00,1.083439995021283576e-21
0.000000000000000000e+00,3.218351107134314182e-18
1.534397160867229104e-04,2.557344851084053516e-04
1.612339355051517487e-02,2.275710036267562103e-14
0.000000000000000000e+00,4.344821263657649979e-06
1.936402916908264160e-02,2.724158018827438354e-02
0.000000000000000000e+00,6.735504352612525780e-14
0.000000000000000000e+00,8.432654663920402527e-03
3.593503683805465698e-02,1.405044912136514147e-15
0.000000000000000000e+00,6.862918380647897720e-04
7.391221355646848679e-03,2.604973269626498222e-04
4.178896918892860413e-02,2.738086739555001259e-03
0.000000000000000000e+00,1.000985139398835599e-05
0.000000000000000000e+00,4.068621706210251432e-08
3.963394463062286377e-02,1.923057599924504757e-03
5.193086806684732437e-03,2.018008054768555964e-14
0.000000000000000000e+00,1.243026810698211193e-03
1.441097408533096313e-01,1.010044813156127930e-01
0.000000000000000000e+00,1.878810930065810680e-03
1.586372219026088715e-02,3.556667628598284003e-15
3.815286792814731598e-03,2.431483183198968057e-12
0.000000000000000000e+00,1.857300047486357457e-22
2.324776165187358856e-02,2.119748257851659695e-17
0.000000000000000000e+00,1.910991617478430271e-03
0.000000000000000000e+00,6.328031886368989944e-03
0.000000000000000000e+00,2.964424766105366871e-06
8.289352059364318848e-02,5.794106051325798035e-03
0.000000000000000000e+00,9.163233585240959655e-07
8.137319236993789673e-03,5.650668754242360592e-04
7.477930281311273575e-03,8.872156962752342224e-03
4.825245961546897888e-02,5.600485578179359436e-02
0.000000000000000000e+00,7.025376427918672562e-03
0.000000000000000000e+00,6.344637037969391713e-10
3.864045441150665283e-01,9.985636919736862183e-02
4.768385086208581924e-03,5.824049652810309586e-17
0.000000000000000000e+00,2.276441518915817142e-04
0.000000000000000000e+00,7.474868640722220903e-11
0.000000000000000000e+00,3.210226306691765785e-03
1.882530190050601959e-02,1.950239045013585060e-20
0.000000000000000000e+00,2.183851553127169609e-03
8.873435854911804199e-01,2.195710182189941406e+00
6.828514859080314636e-03,2.063540596282109618e-04
0.000000000000000000e+00,6.219627102836966515e-04
0.000000000000000000e+00,4.176789122900537166e-11
2.021729201078414917e-01,1.090830862522125244e-01
5.680068582296371460e-02,2.843863653682193737e-14
0.000000000000000000e+00,7.482618258336515282e-08
2.547525167465209961e-01,2.154962718486785889e-02
2.075857967138290405e-01,1.220496296882629395e-01
0.000000000000000000e+00,3.234326868828407697e-12
1.412669867277145386e-01,7.968246936798095703e-02
0.000000000000000000e+00,5.362843694456387311e-06
4.139524102210998535e-01,2.883147895336151123e-01
0.000000000000000000e+00,2.676620494408409152e-19
6.119150668382644653e-02,2.561410889029502869e-02
0.000000000000000000e+00,1.952268416061997414e-03
3.232918307185173035e-02,5.565839819610118866e-03
3.620869219303131104e-01,1.769423037767410278e-01
0.000000000000000000e+00,2.517680513847153634e-06
1.461147447116672993e-03,1.846479863161221147e-04
4.632233455777168274e-02,1.977555919438600540e-03
5.143413320183753967e-02,2.895428054034709930e-02
8.358413353562355042e-03,1.263236981685622595e-06
0.000000000000000000e+00,9.323227953550450309e-13
0.000000000000000000e+00,2.463292330503463745e-03
2.432020455598831177e-01,2.134365290403366089e-01
0.000000000000000000e+00,4.396689926227736641e-21
8.216580376029014587e-03,2.903644995661503920e-20
0.000000000000000000e+00,4.567134965327568352e-05
4.679486155509948730e-02,4.902125522494316101e-02
5.556412041187286377e-03,2.211405523121356964e-02
7.856078445911407471e-03,8.482897002025369115e-13
0.000000000000000000e+00,2.771139975266123656e-07
0.000000000000000000e+00,4.396486619953066111e-04
0.000000000000000000e+00,4.097053529772409775e-10
0.000000000000000000e+00,7.474106270819902420e-03
5.462653189897537231e-02,2.263467013835906982e-02
0.000000000000000000e+00,3.699017688632011414e-03
1.411835011094808578e-02,4.768768121721222997e-05
5.181802064180374146e-02,1.485359109938144684e-02
1.008122339844703674e-01,4.738015559269115329e-05
0.000000000000000000e+00,2.700141072273254395e-01
0.000000000000000000e+00,7.837053271941840649e-04
1.938591897487640381e-01,1.187871918082237244e-01
