predictions,targets
1.034619712829589844e+01,2.588001787662506104e-01
5.632392089843750000e+03,7.468894531250000000e+03
1.331130313873291016e+01,1.573851318359375000e+02
1.079123229980468750e+02,1.792891540527343750e+02
4.488988769531250000e+03,4.267797851562500000e+03
5.922274291515350342e-02,2.040468156337738037e-02
2.170691894531250000e+03,1.342041870117187500e+03
1.505900683593750000e+04,9.336559570312500000e+03
1.190598144531250000e+04,7.758500976562500000e+02
6.199152832031250000e+02,7.484619140625000000e+02
5.922274291515350342e-02,2.040666657876499812e-08
5.646674609375000000e+04,9.253310937500000000e+04
6.425119628906250000e+02,4.961650695800781250e+02
7.783154249191284180e-01,6.187202930450439453e-01
2.587448120117187500e+01,4.922479152679443359e+00
5.600155639648437500e+02,7.409320068359375000e+02
2.840500000000000000e+04,6.114693359375000000e+04
5.922274291515350342e-02,5.807291090067015493e-14
5.922274291515350342e-02,1.485799948066775472e-16
1.190975093841552734e+01,1.016290307044982910e+00
2.680007934570312500e+02,9.915184974670410156e+00
3.610272827148437500e+02,4.840181152343750000e+03
3.123600585937500000e+04,3.213888867187500000e+04
1.574214477539062500e+03,9.006091918945312500e+02
5.922274291515350342e-02,8.808491003264862229e-08
5.922274291515350342e-02,6.370517075993120670e-05
4.103706542968750000e+03,1.035821582031250000e+04
1.455872440338134766e+01,2.852382659912109375e-01
5.922274291515350342e-02,1.100096014283735713e-09
4.892641113281250000e+03,3.969258789062500000e+03
3.768811279296875000e+03,3.968224487304687500e+02
5.922274291515350342e-02,2.408432654699144138e-11
5.922274291515350342e-02,2.147376217180863023e-04
5.922274291515350342e-02,1.009394909488037229e-04
2.392576904296875000e+03,2.245707031250000000e+03
5.922274291515350342e-02,3.863285827636718750e+01
5.783591796875000000e+04,4.171342968750000000e+04
1.303374511718750000e+04,3.132681835937500000e+04
1.161599902343750000e+04,1.106743750000000000e+04
9.716299438476562500e+01,1.015305328369140625e+01
5.922274291515350342e-02,3.250299940862021435e-16
5.922274291515350342e-02,8.762875841616946104e-12
1.213388769531250000e+04,1.787055078125000000e+04
1.651047656250000000e+04,2.784341064453125000e+03
5.922274291515350342e-02,6.686739623546600342e-03
1.015823440551757812e+02,1.823285675048828125e+01
3.326534912109375000e+03,9.500829467773437500e+02
5.922274291515350342e-02,3.936431407928466797e-01
5.922274291515350342e-02,2.040203028492049847e-14
1.125848007202148438e+01,1.830185699462890625e+01
2.676726531982421875e+01,1.933903060853481293e-02
4.032692382812500000e+03,3.277629882812500000e+03
7.395008544921875000e+02,1.145218994140625000e+03
5.922274291515350342e-02,2.402700163394583255e-13
5.922274291515350342e-02,7.386376637441571802e-06
5.922274291515350342e-02,2.875294724535848445e-10
2.018768437500000000e+05,1.098355390625000000e+05
1.001008892059326172e+01,1.108240795135498047e+01
9.375381875000000000e+05,5.221661875000000000e+05
3.415066796875000000e+04,1.742251367187500000e+04
1.000457519531250000e+04,4.183712890625000000e+03
3.821581363677978516e+00,1.080000972747802734e+01
7.894630859375000000e+03,6.436443359375000000e+03
5.046532714843750000e+03,3.880054931640625000e+03
7.253800781250000000e+04,9.735184375000000000e+04
1.132301269531250000e+03,2.259329589843750000e+03
2.390114062500000000e+04,3.853419531250000000e+04
5.922274291515350342e-02,4.207371162578965595e-08
5.922274291515350342e-02,5.152681260369718075e-04
1.406663513183593750e+02,1.216784477233886719e+01
3.026679039001464844e+01,1.182117843627929688e+02
2.398771057128906250e+02,4.121996307373046875e+01
3.374760986328125000e+03,3.044655273437500000e+03
6.882761230468750000e+02,7.858296508789062500e+02
5.922274291515350342e-02,1.441110612176998984e-06
5.922274291515350342e-02,1.107799629807004749e-08
9.217041992187500000e+03,3.856480957031250000e+03
3.705577636718750000e+03,2.211372314453125000e+03
2.296421142578125000e+03,2.362531738281250000e+03
1.635902148437500000e+04,2.785196289062500000e+04
5.922274291515350342e-02,6.691042164774785306e-11
1.966216583251953125e+02,2.519342651367187500e+02
5.757063281250000000e+04,1.146186640625000000e+05
8.487806701660156250e+01,2.365631294250488281e+01
5.922274291515350342e-02,1.378558636133675463e-07
4.164509277343750000e+03,4.602094238281250000e+03
5.922274291515350342e-02,4.555021693164462704e-09
5.922274291515350342e-02,3.658945976064975625e-13
1.248550048828125000e+03,2.511110595703125000e+03
1.489280395507812500e+03,2.697397705078125000e+03
1.580669687500000000e+05,1.119496171875000000e+05
6.372579589843750000e+03,9.825162963867187500e+02
5.922274291515350342e-02,4.144259127493096773e-14
3.281839111328125000e+03,3.042544189453125000e+03
5.342017089843750000e+03,6.053916015625000000e+03
5.922274291515350342e-02,8.976019039153015910e-09
9.621000976562500000e+03,1.032109179687500000e+04
5.483506469726562500e+02,4.431222839355468750e+02
2.255273437500000000e+04,1.622469218750000000e+05
1.009991894531250000e+04,1.211410546875000000e+04
3.076834228515625000e+03,3.273594726562500000e+03
9.707980155944824219e+00,2.410740703344345093e-01
1.521166308593750000e+04,1.159776269531250000e+04
3.017997314453125000e+03,1.810405273437500000e+03
5.922274291515350342e-02,9.115092578296235537e-13
1.637455566406250000e+04,5.672454589843750000e+03
1.000830937500000000e+05,9.069115625000000000e+04
5.922274291515350342e-02,1.138059735298156738e+00
1.715540924072265625e+02,3.394270420074462891e+00
2.721502685546875000e+03,4.735363281250000000e+03
5.922274291515350342e-02,7.576874240869391208e-13
3.749219360351562500e+02,3.506704406738281250e+02
1.707298437500000000e+04,3.631792578125000000e+04
3.122992858886718750e+02,1.188918334960937500e+03
4.276206970214843750e+02,1.017736572265625000e+03
2.416243408203125000e+03,3.206618164062500000e+03
5.922274291515350342e-02,2.424900016027853322e-13
1.585098743438720703e+01,2.481618499755859375e+01
1.738722229003906250e+02,1.792154693603515625e+02
5.922274291515350342e-02,9.829408372752368450e-05
1.166315429687500000e+03,1.924564361572265625e+02
2.952591064453125000e+03,2.072123046875000000e+03
3.827021837234497070e+00,4.865642700195312500e+02
5.922274291515350342e-02,1.490493600937725649e-12
3.555726562500000000e+03,3.607500244140625000e+03
5.922274291515350342e-02,5.926352969254367054e-06
2.677236080169677734e+00,1.289239060133695602e-02
6.933211914062500000e+03,1.542909570312500000e+04
3.906814453125000000e+04,1.916862109375000000e+04
7.415195312500000000e+02,1.937123870849609375e+02
5.233782226562500000e+03,7.753887695312500000e+03
5.590321655273437500e+02,2.812168884277343750e+01
5.740478515625000000e+04,5.729139062500000000e+04
4.561123251914978027e-02,4.215832352638244629e-01
5.374302978515625000e+02,3.575797119140625000e+02
3.200853729248046875e+01,1.780183410644531250e+01
5.922274291515350342e-02,5.501296900661811762e-12
5.922274291515350342e-02,2.066521433141677022e-12
5.921750143170356750e-02,7.489589625038206577e-04
5.922274291515350342e-02,6.984248791287728242e-14
8.875127929687500000e+03,8.911806640625000000e+03
6.462554199218750000e+03,2.263280273437500000e+03
2.228634765625000000e+03,2.710173339843750000e+03
6.016203613281250000e+02,4.656881408691406250e+02
4.167114562988281250e+02,1.154480102539062500e+03
5.922274291515350342e-02,1.287912051312067874e-12
5.922245979309082031e-02,2.593091875314712524e-02
1.552887573242187500e+03,3.637492187500000000e+03
4.389588928222656250e+01,3.283637237548828125e+01
1.049975952148437500e+03,4.598081207275390625e+01
2.766323852539062500e+02,2.150611572265625000e+02
5.922274291515350342e-02,7.426660848797173031e-12
3.589885009765625000e+03,3.424262939453125000e+03
1.268406152343750000e+04,8.323195312500000000e+03
6.703455566406250000e+03,4.016694335937500000e+03
1.034056542968750000e+04,1.868748632812500000e+04
5.922274291515350342e-02,1.121540274471044540e-02
8.802496093750000000e+03,9.411883789062500000e+03
6.163282871246337891e+00,1.196371215820312500e+03
1.350270625000000000e+05,1.168554531250000000e+05
2.032852172851562500e+03,2.852712304687500000e+04
4.594551269531250000e+03,4.538136230468750000e+03
2.739151611328125000e+02,6.302576293945312500e+02
7.780408263206481934e-01,2.015385627746582031e+00
5.922274291515350342e-02,1.567675161776374559e-13
5.922274291515350342e-02,2.807401600080083881e-08
1.611468593750000000e+05,4.574352734375000000e+04
2.800557617187500000e+03,8.968289184570312500e+02
9.237917065620422363e-01,1.105520203709602356e-01
1.327332275390625000e+03,1.327687866210937500e+03
2.944409570312500000e+04,8.946781250000000000e+03
5.306088378906250000e+03,9.938032836914062500e+02
3.002907714843750000e+03,4.384466796875000000e+03
8.622537994384765625e+01,1.291527862548828125e+02
5.922274291515350342e-02,3.428793036164279329e-07
5.922274291515350342e-02,2.946940067121458888e-15
1.012964248657226562e+02,1.120611648559570312e+02
5.922274291515350342e-02,1.396771967411041260e-01
1.915378451347351074e+00,3.025923347473144531e+01
5.922274291515350342e-02,6.184378173202276230e-03
5.922274291515350342e-02,3.191196592524647713e-03
9.191994628906250000e+02,1.445950195312500000e+03
1.923372187500000000e+05,2.981452500000000000e+05
2.472925781250000000e+04,1.300797656250000000e+04
1.000590820312500000e+02,2.338007736206054688e+01
1.190654296875000000e+04,1.469368750000000000e+04
5.922092869877815247e-02,4.294842481613159180e-01
5.269011328125000000e+04,6.344659179687500000e+03
2.898674621582031250e+02,2.036203918457031250e+02
5.922274291515350342e-02,7.154273284903922558e-10
5.922274291515350342e-02,2.223534829681739211e-04
4.320916796875000000e+04,6.151677343750000000e+04
8.143280029296875000e+01,8.158236694335937500e+01
7.006079687500000000e+04,1.637282910156250000e+04
5.922274291515350342e-02,2.969970380739539451e-10
2.090770568847656250e+02,1.986218566894531250e+02
5.187831640625000000e+04,4.172769921875000000e+04
4.445620059967041016e+00,6.650339508056640625e+01
1.779105859375000000e+04,7.995739843750000000e+04
4.482804489135742188e+01,2.759041748046875000e+02
6.204858984375000000e+04,5.806609765625000000e+04
5.922274291515350342e-02,2.316864440217614174e-03
1.043950748443603516e+01,2.280089305713772774e-03
5.922274291515350342e-02,1.345448493957519531e-01
4.160759277343750000e+03,1.945105859375000000e+04
1.691170196533203125e+02,3.194591712951660156e+01
1.970038125000000000e+05,2.900680625000000000e+05
4.956751171875000000e+04,2.299901406250000000e+05
2.856366634368896484e-01,8.035964012145996094e+00
2.156820312500000000e+04,2.312690820312500000e+04
2.242606640625000000e+04,5.083646484375000000e+03
4.578054687500000000e+03,3.028545166015625000e+03
5.922274291515350342e-02,2.932561926627386129e-08
3.882743359375000000e+04,1.900059960937500000e+04
5.922274291515350342e-02,4.071721923537552357e-05
5.922274291515350342e-02,2.000101630983408540e-06
3.804151306152343750e+02,1.024484252929687500e+03
5.922274291515350342e-02,1.105169033138774307e-14
3.152976074218750000e+03,1.740124633789062500e+03
3.443098632812500000e+03,2.597747558593750000e+03
5.012717285156250000e+03,5.548310058593750000e+03
5.922274291515350342e-02,4.149249798501841724e-05
8.757797851562500000e+03,9.655181640625000000e+03
2.318157031250000000e+04,1.168347753906250000e+04
4.254013125000000000e+05,9.789281875000000000e+05
5.922274291515350342e-02,5.940875829474334680e-12
9.274030273437500000e+03,1.219845019531250000e+04
1.363962402343750000e+03,9.389058837890625000e+02
1.856760009765625000e+03,8.596557617187500000e+02
3.118580078125000000e+04,9.958800781250000000e+04
2.518959808349609375e+02,2.541322784423828125e+02
1.145401245117187500e+03,2.513011718750000000e+03
6.198532812500000000e+04,4.826926171875000000e+04
2.135122656250000000e+05,1.181136718750000000e+05
5.922274291515350342e-02,6.330127533260565542e-09
4.594870758056640625e+01,8.780087471008300781e+00
3.607903242111206055e+00,1.487201595306396484e+01
2.020253419876098633e+00,6.374781727790832520e-01
5.922274291515350342e-02,2.229739965798130386e-13
3.970575937500000000e+05,1.208795390625000000e+05
1.098353290557861328e+01,1.961342334747314453e+00
8.555394531250000000e+04,5.685446875000000000e+04
5.922274291515350342e-02,8.739927579881623387e-05
8.607050781250000000e+02,1.840907470703125000e+03
7.694755468750000000e+04,1.138678515625000000e+04
1.247865676879882812e+01,3.704547729492187500e+02
5.922274291515350342e-02,2.052828349405899644e-04
1.381995800781250000e+04,4.116612187500000000e+05
5.922274291515350342e-02,2.027259915493573317e-09
2.706696533203125000e+03,4.081287109375000000e+03
1.196264160156250000e+03,1.080229736328125000e+03
5.922274291515350342e-02,1.603505028139728256e-14
7.590147656250000000e+04,9.457600781250000000e+04
5.922274291515350342e-02,1.150786701487049868e-07
2.601302246093750000e+03,6.079804687500000000e+03
2.078150781250000000e+04,2.633763476562500000e+04
5.922274291515350342e-02,5.834134508830857158e-09
1.045000244140625000e+03,5.428624267578125000e+02
5.922274291515350342e-02,4.588460278398542869e-09
9.503492187500000000e+03,5.054976562500000000e+04
3.298485565185546875e+01,2.123496856689453125e+02
5.922274291515350342e-02,1.161160554374873755e-07
1.326694488525390625e+02,3.932720565795898438e+01
5.922274291515350342e-02,2.118179659449381802e-10
4.333262443542480469e+00,2.540622949600219727e+00
5.875572265625000000e+04,1.514418437500000000e+05
5.668053710937500000e+03,1.610071191406250000e+04
5.922274291515350342e-02,9.749479659149073996e-07
5.025260546875000000e+04,6.131913671875000000e+04
3.351456165313720703e+00,4.190269947052001953e+00
9.924829101562500000e+02,6.109464111328125000e+02
5.922274291515350342e-02,1.704652113909688183e-10
3.178768920898437500e+02,3.056669006347656250e+02
5.003880371093750000e+03,2.328452880859375000e+03
6.873582812500000000e+04,5.679079687500000000e+04
5.922274291515350342e-02,1.960368752479553223e-01
4.918110656738281250e+02,1.484846313476562500e+03
7.110740661621093750e+01,3.359906616210937500e+02
5.922274291515350342e-02,2.166800011629350020e-16
4.273168359375000000e+04,4.413415234375000000e+04
5.922274291515350342e-02,1.631458965319076970e-12
6.184272949218750000e+03,1.693842968750000000e+04
3.978334716796875000e+03,5.351828613281250000e+03
5.778597640991210938e+01,3.717241287231445312e+00
2.147017002105712891e+00,6.091890931129455566e-01
1.841936523437500000e+03,2.217428222656250000e+03
1.204912011718750000e+04,1.924750000000000000e+04
5.922274291515350342e-02,4.258307484406032017e-09
5.922274291515350342e-02,9.796809554100036621e-01
5.922274291515350342e-02,7.035200872383684523e-14
1.392779003906250000e+04,2.643445703125000000e+04
2.836748046875000000e+02,3.374183273315429688e+01
4.113617578125000000e+04,2.859597851562500000e+04
5.922274291515350342e-02,1.482315789211319235e-12
5.922274291515350342e-02,2.538401986384997144e-07
1.782666796875000000e+04,2.497758007812500000e+04
5.922274291515350342e-02,3.203521072864532471e-01
5.922274291515350342e-02,6.035480964783346280e-06
5.922274291515350342e-02,5.292018613545224071e-06
3.304301875000000000e+05,2.270915781250000000e+05
1.565595149993896484e+01,8.588794708251953125e+00
2.294562304687500000e+04,1.668388867187500000e+04
2.915180078125000000e+04,4.071672265625000000e+04
5.922274291515350342e-02,2.228810076087975670e-15
4.058770625000000000e+05,3.330773750000000000e+05
5.922274291515350342e-02,2.345985994907096028e-04
5.922274291515350342e-02,7.671179772135439112e-13
2.852985858917236328e-01,3.499029576778411865e-01
3.434471923828125000e+03,4.300150390625000000e+03
2.601602294921875000e+03,4.016671386718750000e+03
5.922262370586395264e-02,1.440610550343990326e-02
1.647068554687500000e+04,4.822288574218750000e+03
9.375241699218750000e+02,1.820621337890625000e+03
5.922274291515350342e-02,5.956870268164493609e-07
9.790892791748046875e+01,6.665835380554199219e-01
2.059878417968750000e+03,1.054615600585937500e+03
6.809433593750000000e+02,8.956710205078125000e+02
5.922274291515350342e-02,4.556099421348935863e-12
5.922274291515350342e-02,2.019914428710937500e+03
5.922274291515350342e-02,1.890981268055577647e-13
1.704752734375000000e+04,2.246508007812500000e+04
6.501265869140625000e+02,1.089718933105468750e+02
8.171953735351562500e+02,7.472743225097656250e+01
2.835661328125000000e+04,3.435547265625000000e+04
1.106375703125000000e+05,2.350113125000000000e+05
3.930656982421875000e+03,5.155965332031250000e+03
5.922274291515350342e-02,8.616671948402654380e-06
3.537769042968750000e+03,3.982402832031250000e+03
3.051703906250000000e+04,7.157157812500000000e+04
7.954321289062500000e+02,5.560823364257812500e+02
5.696562011718750000e+03,7.926216796875000000e+03
5.922274291515350342e-02,4.650227314328958528e-09
2.313077148437500000e+04,9.329588867187500000e+03
2.692689257812500000e+04,1.298850683593750000e+04
5.922274291515350342e-02,1.583854158937469947e-09
2.616966406250000000e+04,1.949976953125000000e+04
5.922274291515350342e-02,1.083439948712093970e-15
5.922274291515350342e-02,3.218351149816833789e-12
4.454164733886718750e+02,2.557344970703125000e+02
5.922274291515350342e-02,2.275709931609526393e-08
6.220431518554687500e+01,4.344820976257324219e+00
4.063773437500000000e+03,2.724158007812500000e+04
5.922274291515350342e-02,6.735504598509578500e-08
8.562983398437500000e+03,8.432654296875000000e+03
5.922274291515350342e-02,1.405044969260416110e-09
6.243899536132812500e+02,6.862918701171875000e+02
4.702430725097656250e+02,2.604973449707031250e+02
3.038152099609375000e+03,2.738086669921875000e+03
4.373278427124023438e+01,1.000985145568847656e+01
7.117168903350830078e-01,4.068621620535850525e-02
2.638650634765625000e+03,1.923057617187500000e+03
5.922274291515350342e-02,2.018007982940162037e-08
1.216864868164062500e+03,1.243026855468750000e+03
7.942817187500000000e+04,1.010044843750000000e+05
1.234963623046875000e+03,1.878810913085937500e+03
5.922274291515350342e-02,3.556667627080400962e-09
5.922274291515350342e-02,2.431483153486624360e-06
5.922274291515350342e-02,1.857299996054141049e-16
5.922274291515350342e-02,2.119748300499768590e-11
2.347235107421875000e+03,1.910991699218750000e+03
7.442899902343750000e+03,6.328032226562500000e+03
5.922274291515350342e-02,2.964424848556518555e+00
5.143508300781250000e+03,5.794105957031250000e+03
5.922274291515350342e-02,9.163233637809753418e-01
6.812661132812500000e+02,5.650668945312500000e+02
7.561345214843750000e+03,8.872157226562500000e+03
3.872571533203125000e+03,5.600485546875000000e+04
7.341892089843750000e+03,7.025376464843750000e+03
5.922274291515350342e-02,6.344637367874383926e-04
1.004008203125000000e+05,9.985636718750000000e+04
5.922274291515350342e-02,5.824049575942069623e-11
7.222471618652343750e+01,2.276441497802734375e+02
5.869543179869651794e-02,7.474869198631495237e-05
3.046901367187500000e+03,3.210226318359375000e+03
5.922274291515350342e-02,1.950238981537812805e-14
1.654170532226562500e+03,2.183851562500000000e+03
8.624379375000000000e+05,2.195710000000000000e+06
1.118674682617187500e+03,2.063540496826171875e+02
1.937057495117187500e+03,6.219627075195312500e+02
5.922274291515350342e-02,4.176788934273645282e-05
1.648160312500000000e+05,1.090830859375000000e+05
5.922274291515350342e-02,2.843863633472665242e-08
5.922274291515350342e-02,7.482618093490600586e-02
7.315326660156250000e+03,2.154962695312500000e+04
1.513517343750000000e+05,1.220496328125000000e+05
5.922274291515350342e-02,3.234326868550851941e-06
7.782577343750000000e+04,7.968246875000000000e+04
6.907125115394592285e-01,5.362843990325927734e+00
3.438215937500000000e+05,2.883147812500000000e+05
5.922274291515350342e-02,2.676620318615985372e-13
2.853817578125000000e+04,2.561410937500000000e+04
1.650056152343750000e+03,1.952268432617187500e+03
9.866549804687500000e+03,5.565839843750000000e+03
1.082331953125000000e+05,1.769422968750000000e+05
1.053240509033203125e+02,2.517680644989013672e+00
1.494919738769531250e+02,1.846479797363281250e+02
1.996333862304687500e+03,1.977556030273437500e+03
1.423218652343750000e+04,2.895427929687500000e+04
5.922274291515350342e-02,1.263236880302429199e+00
5.922274291515350342e-02,9.323228482571721543e-07
4.926215820312500000e+03,2.463292480468750000e+03
1.852108125000000000e+05,2.134365312500000000e+05
5.922274291515350342e-02,4.396690107664634126e-15
5.922274291515350342e-02,2.903644867407149943e-14
3.731206130981445312e+01,4.567135238647460938e+01
4.960286328125000000e+04,4.902125781250000000e+04
3.789075927734375000e+03,2.211405468750000000e+04
5.922274291515350342e-02,8.482896873829304241e-07
1.319155573844909668e+00,2.771140038967132568e-01
4.188709411621093750e+02,4.396486511230468750e+02
5.922274291515350342e-02,4.097053606528788805e-04
2.677056054687500000e+04,7.474106445312500000e+03
3.862219921875000000e+04,2.263467187500000000e+04
4.162071289062500000e+03,3.699017578125000000e+03
5.922274291515350342e-02,4.768767929077148438e+01
3.502652734375000000e+04,1.485359082031250000e+04
6.457196044921875000e+01,4.738015365600585938e+01
2.426133125000000000e+05,2.700140937500000000e+05
1.328290161132812500e+03,7.837053222656250000e+02
9.513290625000000000e+04,1.187871953125000000e+05
