predictions,targets
5.522571484375000000e+04,8.242718750000000000e+03
1.620672343750000000e+05,1.654453281250000000e+05
3.564964111328125000e+03,1.695608203125000000e+04
1.638250000000000000e+05,2.504131562500000000e+05
5.240236816406250000e+02,1.168680114746093750e+02
6.152796875000000000e+03,5.103373046875000000e+03
1.411769199371337891e+01,2.992694377899169922e-01
6.981894016265869141e+00,2.684572696685791016e+00
4.086986718750000000e+04,1.128798144531250000e+04
0.000000000000000000e+00,5.801750191380961041e-08
2.827003784179687500e+02,5.439558029174804688e+01
1.844314648437500000e+04,4.462974609375000000e+04
3.567031005859375000e+03,6.467241699218750000e+03
2.727357788085937500e+02,1.928830718994140625e+02
0.000000000000000000e+00,3.887997996471215245e-12
4.030532836914062500e+02,6.329099121093750000e+03
0.000000000000000000e+00,1.244589978630474339e-15
3.033116992187500000e+04,2.031641210937500000e+04
0.000000000000000000e+00,1.002995006249866525e-14
7.346109375000000000e+03,7.190518554687500000e+03
7.566816406250000000e+04,1.066261171875000000e+05
0.000000000000000000e+00,1.218920297105796635e-04
1.179298461914062500e+03,1.828389404296875000e+03
7.187360382080078125e+01,5.150558471679687500e+02
6.851154687500000000e+04,4.381716015625000000e+04
3.904453125000000000e+04,2.711174609375000000e+04
1.605229199218750000e+04,1.880750390625000000e+04
1.780610625000000000e+05,1.206722187500000000e+05
4.204554687500000000e+05,4.705791500000000000e+06
0.000000000000000000e+00,2.671587173708189766e-09
3.379373779296875000e+02,1.945983276367187500e+03
8.951635156250000000e+04,3.296383203125000000e+04
5.678917968750000000e+03,3.618687109375000000e+04
3.339671936035156250e+02,1.844934387207031250e+02
2.393854062500000000e+05,4.945698750000000000e+05
8.472678710937500000e+03,3.653006591796875000e+03
0.000000000000000000e+00,2.943842904642224312e-03
0.000000000000000000e+00,6.330632632695065709e-13
1.577695996093750000e+04,5.223814941406250000e+03
2.583156127929687500e+02,1.828400756835937500e+03
3.584465789794921875e+01,4.478955993652343750e+02
0.000000000000000000e+00,9.309814231528434902e-06
0.000000000000000000e+00,3.075063981228254306e-09
4.535868164062500000e+03,5.208681152343750000e+03
0.000000000000000000e+00,4.333700079025594454e-16
1.148271777343750000e+04,1.416827539062500000e+04
