,predictions,targets
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,763.701904296875,1501.2952880859375
4,1969.794189453125,19679.662109375
5,0.0,0.0
6,175.24954223632812,1751.7183837890625
7,0.0,0.0
8,131961.25,87430.6328125
9,0.0,0.0
10,7297.25048828125,9000.0205078125
11,0.0,0.0
12,84472.140625,224980.234375
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,599.3006591796875,303.2666320800781
19,0.36057138442993164,0.12399452179670334
20,0.0,0.0
21,1122.061767578125,845.090576171875
22,0.0,0.0
23,81.77554321289062,152.74594116210938
24,1525.5751953125,255.93899536132812
25,0.0,0.0
26,0.0,0.0
27,0.0,0.007418581284582615
28,0.0,2.442096275635103e-13
29,0.0,4.842917178393691e-09
30,0.0,0.0
31,15082.8203125,8672.0693359375
32,0.0,0.0
33,0.0,1.6875237873748006e-09
34,0.0,0.0
35,47.355892181396484,10.009851455688477
36,0.0,0.0
37,583.86572265625,1000.2313842773438
38,4831.36181640625,6938.79052734375
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.007140884641557932
43,9103.5556640625,15244.0751953125
44,499.05487060546875,885.5545043945312
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,191605.65625,638162.3125
54,0.0,3.370762557963758e-10
55,95727.203125,152137.828125
56,0.0,4.209268025280599e-13
57,0.0,3.8523000207610456e-16
58,261873.6875,151619.015625
59,0.0,0.0
60,21060.26953125,57043.3671875
61,3213.34912109375,2369.0087890625
62,0.0,0.0
63,0.0,0.0
64,94290.40625,989571.1875
65,0.0,0.0
66,166.02040100097656,563.3053588867188
67,4416.28515625,3164.1611328125
68,0.0,0.0
69,0.0,0.0
70,36.07954788208008,59.972469329833984
71,6760.546875,47520.9453125
72,0.0,0.0
73,24.54922866821289,33.1940803527832
74,0.0,0.0
75,16524.697265625,6696.95947265625
76,0.0,0.0
77,329.746826171875,8434.3115234375
78,13827.3349609375,36503.59765625
79,2007.5750732421875,464.79510498046875
80,0.0,0.0
81,0.0,0.0
82,0.0,9.309814231528435e-06
83,0.0,0.0
84,1.1486772298812866,2.174445152282715
85,131323.6875,78470.578125
86,248.61322021484375,439.3612060546875
87,19591.46875,11195.7109375
88,33866.21484375,77238.9921875
89,1958.144775390625,2056.400634765625
90,33263.98828125,106519.5703125
91,8778.8525390625,5370.86962890625
92,0.0,0.0
93,0.0,0.0
94,8026.7978515625,4538.45947265625
95,4656.9658203125,11642.8759765625
96,0.0,0.0
97,19733.701171875,7584.19873046875
98,0.0,0.0
99,4190.02783203125,6678.58837890625
100,16396.55078125,36844.453125
101,27.110347747802734,28.96030616760254
102,76836.0546875,35728.4765625
103,0.0,5.05181276366784e-07
104,16044.3671875,35915.421875
105,2816.91943359375,4029.946533203125
106,0.0,0.0
107,681.78759765625,78.03959655761719
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,1.50490800376879e-11
112,121.4260482788086,206.52859497070312
113,0.0,0.0
114,34.64922332763672,49.98365020751953
115,12542.126953125,31057.484375
116,0.0,0.0
117,2364.95849609375,3730.287841796875
118,0.0,0.0
119,25743.544921875,16409.96875
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,45.33205795288086,1140.5159912109375
124,49886.75390625,50561.203125
125,0.0,3.0954899525538395e-15
126,0.0,0.0
127,0.0,0.0
128,0.0,1.83493086176878e-12
129,0.0,0.0
130,1605.960205078125,3054.346435546875
131,0.0,0.0
132,2426.153076171875,3551.220458984375
133,5.0850372314453125,0.009650780819356441
134,0.0,1.8517076760815598e-10
135,0.0,0.0
136,0.0,0.0
137,0.0,1.7655601141086663e-06
138,0.0,7.38652443033061e-06
139,0.0,0.0
140,3297.710693359375,1804.1190185546875
141,4123.572265625,1488.994873046875
142,0.0,0.0
143,62312.85546875,67306.4921875
144,0.0,0.0
145,0.0,2.46337455642176e-12
146,0.0,0.0
147,12102.5810546875,8610.7216796875
148,0.0,0.0
149,221.93829345703125,2325.338623046875
150,0.5086535215377808,0.0031394304241985083
151,18699.765625,73267.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,554.697998046875,1032.2757568359375
156,6183.5625,6835.0009765625
157,0.0,0.0
158,0.0,0.0
159,1694.7021484375,1614.867431640625
160,0.0,0.0010906789684668183
161,0.0,1.507229202557525e-10
162,0.0,0.0
163,0.0,0.0015932326205074787
164,14155.8662109375,9381.4736328125
165,0.0,0.0
166,201.47964477539062,272.8644104003906
167,0.0,0.0
168,0.0,0.0
169,0.0,0.34130069613456726
170,0.0,4.489710590860341e-06
171,668.002685546875,621.302490234375
172,161.94532775878906,88.882080078125
173,0.0,0.0
174,6808.74951171875,27095.892578125
175,0.0,0.0
176,5513.732421875,3361.44091796875
177,5837.0654296875,4448.7998046875
178,0.0,4.998257710497889e-11
179,89849.375,115649.6640625
180,212945.546875,432110.9375
181,0.0,0.0
182,0.19606471061706543,0.007160187233239412
183,959.0297241210938,1812.8101806640625
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0013118216302245855
188,11185.7939453125,7591.38037109375
189,1548.1239013671875,4545.47607421875
190,8189.98876953125,9470.88671875
191,313.29461669921875,3502.776611328125
192,0.0,0.0002052055497188121
193,929.123779296875,1172.6300048828125
194,0.0,0.0
195,0.0,0.00018196379824075848
196,0.0,0.0
197,0.0,6.080940195829498e-10
198,0.0,0.0
199,0.0,6.402092189716768e-09
200,51.058319091796875,45.62709426879883
201,93247.109375,115347.8828125
202,0.0,0.0
203,0.0,0.03553331270813942
204,0.0,0.0
205,0.0,0.0
206,0.0,0.012114877812564373
207,119873.546875,123810.421875
208,0.0,0.00985595490783453
209,0.0,2.2326320792132037e-09
210,61863.1015625,120282.171875
211,0.0,0.0
212,77618.984375,50848.48828125
213,5475.904296875,22230.490234375
214,0.0,0.0
215,200.7157440185547,227.16519165039062
216,34.58699035644531,47.97399139404297
217,328.2154541015625,256.7627258300781
218,0.0,0.0
219,41063.51953125,28976.6328125
220,6193.53369140625,694.6538696289062
221,0.0,0.0
222,1.5465731620788574,0.5713475942611694
223,0.0,0.0
224,0.0,0.0
225,0.27987754344940186,0.01907435432076454
226,0.0,6.478952031992169e-13
227,0.0,9.013003250402107e-07
228,0.0,0.0
229,229.23086547851562,395.8126220703125
230,1517.24853515625,7925.91845703125
231,0.0,0.0
232,112394.421875,81259.171875
233,0.0,0.0
234,4550.1201171875,2407.932373046875
235,12166.9130859375,105217.5625
236,0.0,0.0
237,192406.421875,4429746.0
238,9895.98828125,18489.888671875
239,75390.140625,22425.865234375
240,0.0,0.0
241,0.0,0.0
242,3746.702392578125,7774.3251953125
243,667.675048828125,224.19534301757812
244,0.0,0.0
245,0.0,0.0
246,3.2748160362243652,3.6213817596435547
247,20230.404296875,24343.650390625
248,6070.6630859375,6609.72802734375
249,17.024072647094727,4.536285877227783
250,22.729068756103516,67.66702270507812
251,0.0,0.0
252,0.0,0.0
253,8.351581573486328,3.461760997772217
254,0.0,0.0
255,0.0,0.0
256,0.0,0.0
257,867.3541259765625,768.2152099609375
258,0.0,0.0
259,132223.53125,266716.3125
260,0.0,4.9459751849667555e-09
261,0.0,0.0
262,0.0,5.992401019838667e-11
263,286.46807861328125,431.08148193359375
264,50865.11328125,116698.09375
265,0.0,1.0632430198320546e-14
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,47610.83984375,69418.5390625
270,6156.58203125,4530.38037109375
271,496.9963684082031,278.746337890625
272,0.0,0.0
273,0.0,0.07113419473171234
274,457.2777404785156,279.9032897949219
275,0.0,4.284301212464925e-06
276,0.0,0.0
277,0.18467402458190918,0.00814605038613081
278,1510.0125732421875,1628.0467529296875
279,0.0,8.971171922738178e-14
280,246601.296875,537548.6875
281,18559.37109375,26368.36328125
282,2305.810546875,568.2369384765625
283,0.0,1.0779031981655862e-05
284,0.0,0.0
285,3860.55419921875,3328.758056640625
286,0.0,0.0
287,0.0,1.1122296660059927e-11
288,0.0,0.0
289,0.0,0.0
290,0.0,2.5018009182531387e-05
291,8999.9482421875,3919.5390625
292,129.02178955078125,472.904296875
293,2.6824564933776855,1.655189871788025
294,0.0,0.0
295,2.8385848999023438,9.661654472351074
296,0.0,0.14366374909877777
297,3303.038818359375,4460.646484375
298,0.0,1.4366938557941467e-05
299,13.91772174835205,30.04027557373047
