,0,1
163,0.46919516,12.202829
164,0.47207364,12.222559
165,0.47495213,12.242287
166,0.47783065,12.262019
167,0.48070914,12.281755
168,0.48358765,12.301487
169,0.48646614,12.321226
170,0.48934463,12.340967
171,0.49222314,12.360706
172,0.49510163,12.38045
173,0.49798012,12.400194
174,0.5008586,12.419941
175,0.50373715,12.439692
176,0.50661564,12.459447
177,0.5094941,12.4791975
178,0.5123726,12.498957
179,0.5152511,12.518717
180,0.5181296,12.538481
181,0.52100813,12.558246
182,0.5238866,12.578015
183,0.5267651,12.597788
184,0.5296436,12.617565
185,0.5325221,12.6373415
186,0.5354006,12.657124
187,0.5382791,12.67691
188,0.5411576,12.696701
189,0.5440361,12.716493
190,0.5469146,12.73629
191,0.54979306,12.75609
192,0.5526716,12.775896
193,0.5555501,12.795708
194,0.5584286,12.815519
195,0.5613071,12.835334
196,0.56418556,12.85516
197,0.56706405,12.874985
198,0.5699426,12.894814
199,0.5728211,12.914651
200,0.57569957,12.934494
201,0.57857805,12.954335
202,0.58145654,12.974189
203,0.5843351,12.994044
204,0.5872136,13.013903
205,0.59009206,13.03377
206,0.59297055,13.053643
207,0.59584904,13.073522
208,0.5987275,13.0934
209,0.6016061,13.11329
210,0.60448456,13.1331835
211,0.60736305,13.153084
212,0.61024153,13.172991
213,0.61312,13.192904
214,0.61599857,13.212821
215,0.61887705,13.232747
216,0.62175554,13.252677
217,0.624634,13.272612
218,0.6275125,13.292555
219,0.630391,13.3125105
220,0.63326955,13.332466
221,0.63614804,13.352431
222,0.6390265,13.372402
223,0.641905,13.392382
224,0.6447835,13.412366
225,0.64766204,13.43236
226,0.65054053,13.452362
227,0.653419,13.47237
228,0.6562975,13.492382
229,0.659176,13.512407
230,0.6620545,13.532437
231,0.664933,13.552479
232,0.6678115,13.572525
233,0.67069,13.592579
234,0.6735685,13.612643
235,0.676447,13.632713
236,0.6793255,13.652796
237,0.682204,13.672881
238,0.6850825,13.692983
239,0.687961,13.713085
240,0.69083947,13.733203
241,0.69371796,13.7533245
242,0.6965965,13.773457
243,0.699475,13.793599
244,0.7023535,13.81375
245,0.70523196,13.833912
246,0.70811045,13.854083
247,0.710989,13.874262
248,0.7138675,13.894447
249,0.716746,13.914648
250,0.71962446,13.934855
251,0.72250295,13.955074
252,0.72538143,13.975305
253,0.72826,13.9955435
254,0.73113847,14.015791
255,0.73401695,14.036051
256,0.73689544,14.05632
257,0.7397739,14.076603
258,0.7426524,14.096891
259,0.74553096,14.117196
260,0.74840945,14.137507
261,0.75128794,14.157829
262,0.7541664,14.1781645
263,0.7570449,14.19851
264,0.75992346,14.218867
265,0.76280195,14.239238
266,0.76568043,14.259615
267,0.7685589,14.280008
268,0.7714374,14.30041
269,0.7743159,14.320823
270,0.77719444,14.341253
271,0.7800729,14.361691
272,0.7829514,14.382141
273,0.7858299,14.402606
274,0.7887084,14.423081
275,0.79158694,14.443571
276,0.7944654,14.464067
277,0.7973439,14.484583
278,0.8002224,14.505108
279,0.8031009,14.525647
280,0.8059794,14.546195
281,0.8088579,14.566762
282,0.8117364,14.58734
283,0.8146149,14.607929
284,0.8174934,14.628535
285,0.82037187,14.649155
286,0.8232504,14.669783
287,0.8261289,14.690427
288,0.8290074,14.711085
289,0.8318859,14.73176
290,0.83476436,14.752443
291,0.83764285,14.773142
292,0.8405214,14.793857
293,0.8433999,14.814586
294,0.84627837,14.835329
295,0.84915686,14.856084
296,0.85203534,14.876857
297,0.8549139,14.897645
298,0.8577924,14.918448
299,0.86067086,14.9392605
300,0.86354935,14.960093
301,0.86642784,14.98094
302,0.8693063,15.001801
303,0.8721849,15.0226755
304,0.87506336,15.043571
305,0.87794185,15.064475
306,0.88082033,15.085399
307,0.8836988,15.106336
308,0.8865773,15.127291
309,0.88945585,15.14826
310,0.89233434,15.169248
311,0.8952128,15.190247
312,0.8980913,15.211266
313,0.9009698,15.232304
314,0.90384835,15.253355
315,0.90672684,15.27442
316,0.9096053,15.295504
317,0.9124838,15.316603
318,0.9153623,15.337722
319,0.9182408,15.358854
320,0.92111933,15.380011
321,0.9239978,15.401176
322,0.9268763,15.42236
323,0.9297548,15.443561
324,0.9326333,15.464785
325,0.9355118,15.486021
326,0.9383903,15.5072775
327,0.9412688,15.528549
328,0.9441473,15.54984
329,0.9470258,15.571148
330,0.94990426,15.59247
331,0.9527828,15.613819
332,0.9556613,15.635183
333,0.9585398,15.656561
334,0.9614183,15.6779585
335,0.96429676,15.699376
336,0.9671753,15.720813
337,0.9700538,15.742266
338,0.9729323,15.763742
339,0.97581077,15.785235
340,0.97868925,15.806746
341,0.98156774,15.828276
342,0.9844463,15.849826
343,0.9873248,15.871392
344,0.99020326,15.89298
345,0.99308175,15.914587
346,0.99596024,15.936215
347,0.9988388,15.95786
348,1.0017172,15.979528
349,1.0045958,16.001213
350,1.0074743,16.022917
351,1.0103527,16.044641
352,1.0132313,16.066391
353,1.0161097,16.088156
354,1.0189883,16.109945
355,1.0218667,16.13175
356,1.0247452,16.153576
357,1.0276238,16.175426
358,1.0305022,16.197294
359,1.0333807,16.219183
360,1.0362592,16.241093
361,1.0391377,16.263025
362,1.0420163,16.284975
363,1.0448947,16.306952
364,1.0477732,16.328943
365,1.0506517,16.350962
366,1.0535302,16.372997
367,1.0564088,16.395056
368,1.0592872,16.417135
369,1.0621657,16.439238
370,1.0650442,16.46136
371,1.0679227,16.483511
372,1.0708013,16.50568
373,1.0736797,16.527866
374,1.0765582,16.550076
375,1.0794367,16.57231
376,1.0823152,16.59457
377,1.0851936,16.616848
378,1.0880722,16.639145
379,1.0909507,16.661472
380,1.0938292,16.683819
381,1.0967077,16.70619
382,1.0995861,16.728577
383,1.1024647,16.750994
384,1.1053432,16.773436
385,1.1082217,16.795897
386,1.1111002,16.818382
387,1.1139786,16.84089
388,1.1168572,16.863419
389,1.1197357,16.885973
390,1.1226141,16.908548
391,1.1254927,16.931154
392,1.1283711,16.953781
393,1.1312497,16.976429
394,1.1341281,16.999098
395,1.1370066,17.0218
396,1.1398852,17.044521
397,1.1427636,17.067266
398,1.1456422,17.090034
399,1.1485206,17.11283
400,1.1513991,17.135647
401,1.1542777,17.158491
402,1.1571561,17.181358
403,1.1600347,17.204247
404,1.1629131,17.227167
405,1.1657916,17.250105
406,1.1686702,17.273075
407,1.1715486,17.296062
408,1.1744272,17.31908
409,1.1773056,17.342121
410,1.1801841,17.36519
411,1.1830627,17.38828
412,1.1859411,17.4114
413,1.1888196,17.434542
414,1.1916981,17.45771
415,1.1945766,17.480904
416,1.197455,17.504126
417,1.2003336,17.52737
418,1.2032121,17.550642
419,1.2060906,17.573936
420,1.2089691,17.59726
421,1.2118475,17.62061
422,1.2147261,17.643982
423,1.2176046,17.667387
424,1.2204831,17.690811
425,1.2233616,17.71427
426,1.22624,17.737743
427,1.2291186,17.76125
428,1.2319971,17.784786
429,1.2348756,17.808346
430,1.2377541,17.831926
431,1.2406325,17.85554
432,1.2435111,17.879185
433,1.2463896,17.902851
434,1.249268,17.92654
435,1.2521466,17.950266
436,1.255025,17.974012
437,1.2579036,17.997787
438,1.260782,18.02159
439,1.2636606,18.045418
440,1.2665391,18.069273
441,1.2694175,18.093157
442,1.2722961,18.11707
443,1.2751745,18.141008
444,1.278053,18.164974
445,1.2809316,18.18897
446,1.28381,18.212988
447,1.2866886,18.237038
448,1.289567,18.261116
449,1.2924455,18.285221
450,1.2953241,18.309357
451,1.2982025,18.333515
452,1.3010811,18.357702
453,1.3039595,18.381922
454,1.306838,18.40617
455,1.3097165,18.430445
456,1.312595,18.454742
457,1.3154736,18.47907
458,1.318352,18.503431
459,1.3212305,18.527819
460,1.324109,18.55223
461,1.3269875,18.576675
462,1.329866,18.601147
463,1.3327445,18.62565
464,1.335623,18.65018
465,1.3385015,18.674736
466,1.34138,18.699324
467,1.3442585,18.723942
468,1.347137,18.748583
469,1.3500155,18.773256
470,1.352894,18.797958
471,1.3557725,18.822691
472,1.358651,18.847452
473,1.3615295,18.872238
474,1.364408,18.897057
475,1.3672864,18.921902
476,1.370165,18.946781
477,1.3730434,18.971685
478,1.375922,18.99662
479,1.3788005,19.021584
480,1.3816789,19.04658
481,1.3845575,19.071602
482,1.3874359,19.096651
483,1.3903145,19.121737
484,1.393193,19.146845
485,1.3960714,19.171986
486,1.39895,19.197155
487,1.4018284,19.222353
488,1.404707,19.247585
489,1.4075855,19.27284
490,1.4104639,19.298128
491,1.4133425,19.323444
492,1.4162209,19.348793
493,1.4190995,19.37417
494,1.421978,19.399576
495,1.4248564,19.425013
496,1.427735,19.450476
497,1.4306134,19.475973
498,1.433492,19.501493
499,1.4363704,19.52705
500,1.4392489,19.552633
501,1.4421275,19.578247
502,1.4450059,19.603893
503,1.4478844,19.629562
504,1.4507629,19.655268
505,1.4536414,19.681004
506,1.45652,19.706764
507,1.4593984,19.73256
508,1.4622769,19.75838
509,1.4651554,19.784231
510,1.4680339,19.81012
511,1.4709125,19.836031
512,1.4737909,19.86197
513,1.4766694,19.88794
514,1.4795479,19.91394
515,1.4824264,19.939972
516,1.4853048,19.966032
517,1.4881834,19.992125
518,1.4910619,20.018248
519,1.4939404,20.044395
520,1.4968189,20.070574
521,1.4996973,20.096788
522,1.5025759,20.123024
523,1.5054544,20.149294
524,1.5083328,20.175594
525,1.5112114,20.201927
526,1.5140898,20.228281
527,1.5169684,20.254671
528,1.5198469,20.281086
529,1.5227253,20.307535
530,1.5256039,20.334011
531,1.5284823,20.360518
532,1.5313609,20.387056
533,1.5342394,20.41362
534,1.5371178,20.440214
535,1.5399964,20.46684
536,1.5428748,20.493502
537,1.5457534,20.52018
538,1.5486318,20.54689
539,1.5515103,20.573635
540,1.5543889,20.600409
541,1.5572673,20.627207
542,1.5601459,20.654037
543,1.5630243,20.680895
544,1.5659028,20.707787
545,1.5687814,20.734703
546,1.5716598,20.761648
547,1.5745384,20.788622
548,1.5774168,20.815628
549,1.5802953,20.842659
550,1.5831739,20.86972
551,1.5860523,20.89681
552,1.5889308,20.923935
553,1.5918093,20.951082
554,1.5946878,20.978254
555,1.5975664,21.005465
556,1.6004448,21.032696
557,1.6033233,21.05996
558,1.6062018,21.08725
559,1.6090803,21.114573
560,1.6119587,21.141914
561,1.6148373,21.169294
562,1.6177158,21.196692
563,1.6205943,21.224123
564,1.6234728,21.251581
565,1.6263512,21.27907
566,1.6292298,21.306587
567,1.6321083,21.334126
568,1.6349868,21.361696
569,1.6378653,21.389296
570,1.6407437,21.416918
571,1.6436223,21.444569
572,1.6465008,21.472246
573,1.6493793,21.499954
574,1.6522578,21.527685
575,1.6551362,21.555449
576,1.6580148,21.583235
577,1.6608932,21.61105
578,1.6637717,21.638893
579,1.6666503,21.666758
580,1.6695287,21.694653
581,1.6724073,21.722572
582,1.6752857,21.750513
583,1.6781642,21.778488
584,1.6810428,21.806482
585,1.6839212,21.834507
586,1.6867998,21.862556
587,1.6896782,21.89063
588,1.6925567,21.918728
589,1.6954353,21.946857
590,1.6983137,21.975006
591,1.7011923,22.003183
592,1.7040707,22.031384
593,1.7069492,22.059607
594,1.7098278,22.08786
595,1.7127062,22.116133
596,1.7155848,22.14443
597,1.7184632,22.172754
598,1.7213417,22.201101
599,1.7242202,22.229473
600,1.7270987,22.257866
601,1.7299773,22.286285
602,1.7328557,22.314726
603,1.7357342,22.343193
604,1.7386127,22.37168
605,1.7414912,22.400192
606,1.7443697,22.428728
607,1.7472482,22.457285
608,1.7501267,22.485865
609,1.7530051,22.514462
610,1.7558837,22.543087
611,1.7587622,22.571733
612,1.7616407,22.6004
613,1.7645192,22.629087
614,1.7673976,22.6578
615,1.7702762,22.686527
616,1.7731546,22.715277
617,1.7760332,22.744053
618,1.7789117,22.77285
619,1.7817901,22.80166
620,1.7846687,22.830496
621,1.7875471,22.859348
622,1.7904257,22.888222
623,1.7933042,22.91712
624,1.7961826,22.946032
625,1.7990612,22.97496
626,1.8019396,23.00391
627,1.8048182,23.032877
628,1.8076967,23.061869
629,1.8105751,23.090874
630,1.8134537,23.119902
631,1.8163321,23.148941
632,1.8192106,23.177998
633,1.8220892,23.207077
634,1.8249676,23.236172
635,1.8278462,23.265284
636,1.8307246,23.294405
637,1.8336031,23.323553
638,1.8364816,23.352713
639,1.8393601,23.381887
640,1.8422387,23.41108
641,1.8451171,23.440285
642,1.8479956,23.469507
643,1.8508741,23.498741
644,1.8537526,23.527988
645,1.8566312,23.557257
646,1.8595096,23.586535
647,1.8623881,23.615828
648,1.8652666,23.645132
649,1.8681451,23.674452
650,1.8710237,23.703785
651,1.8739021,23.733128
652,1.8767806,23.762487
653,1.879659,23.791855
654,1.8825376,23.821234
655,1.8854162,23.85062
656,1.8882946,23.880022
657,1.8911731,23.909441
658,1.8940516,23.938862
659,1.8969301,23.968294
660,1.8998085,23.997738
661,1.9026871,24.027185
662,1.9055656,24.056654
663,1.908444,24.086119
664,1.9113226,24.115597
665,1.914201,24.14508
666,1.9170796,24.174578
667,1.9199581,24.204079
668,1.9228365,24.233585
669,1.9257151,24.263102
670,1.9285935,24.292624
671,1.9314721,24.322153
672,1.9343506,24.351683
673,1.937229,24.381222
674,1.9401076,24.410767
675,1.942986,24.44031
676,1.9458646,24.469862
677,1.948743,24.499414
678,1.9516215,24.528975
679,1.9545001,24.558535
680,1.9573785,24.588102
681,1.960257,24.617664
682,1.9631355,24.647234
683,1.966014,24.676802
684,1.9688926,24.706373
685,1.971771,24.735943
686,1.9746495,24.765516
687,1.977528,24.795088
688,1.9804065,24.824652
689,1.9832851,24.854223
690,1.9861635,24.88379
691,1.989042,24.913357
692,1.9919205,24.942915
693,1.994799,24.972475
694,1.9976776,25.00203
695,2.000556,25.031578
696,2.0034344,25.061129
697,2.006313,25.090672
698,2.0091915,25.120207
699,2.01207,25.14974
700,2.0149486,25.179268
701,2.017827,25.208786
702,2.0207055,25.2383
703,2.023584,25.267801
704,2.0264626,25.297302
705,2.029341,25.326788
706,2.0322194,25.356268
707,2.035098,25.38574
708,2.0379765,25.4152
709,2.040855,25.44464
710,2.0437334,25.474083
711,2.046612,25.503511
712,2.0494905,25.532927
713,2.0523689,25.562325
714,2.0552475,25.591717
715,2.058126,25.621092
716,2.0610044,25.650452
717,2.063883,25.679796
718,2.0667615,25.709127
719,2.06964,25.738441
720,2.0725183,25.76774
721,2.075397,25.797024
722,2.0782754,25.826286
723,2.0811539,25.855536
724,2.0840325,25.884764
725,2.086911,25.913967
726,2.0897894,25.943155
727,2.0926678,25.972324
728,2.0955465,26.001469
729,2.098425,26.030598
730,2.1013033,26.059698
731,2.104182,26.088778
732,2.1070604,26.117836
733,2.1099389,26.146872
734,2.1128175,26.17588
735,2.115696,26.204866
736,2.1185744,26.233822
737,2.1214528,26.262754
738,2.1243315,26.29166
739,2.12721,26.320534
740,2.1300883,26.349379
741,2.132967,26.378199
742,2.1358454,26.406992
743,2.1387239,26.43575
744,2.1416025,26.464474
745,2.144481,26.493174
746,2.1473594,26.521841
747,2.1502378,26.550468
748,2.1531165,26.579065
749,2.155995,26.60763
750,2.1588733,26.636156
751,2.161752,26.664652
752,2.1646304,26.693106
753,2.1675088,26.721525
754,2.1703873,26.749907
755,2.173266,26.77825
756,2.1761444,26.806551
757,2.1790228,26.834814
758,2.1819015,26.863039
759,2.18478,26.891218
760,2.1876583,26.91936
761,2.190537,26.947454
762,2.1934154,26.975508
763,2.1962938,27.003515
764,2.1991723,27.031479
765,2.202051,27.059404
766,2.2049294,27.087265
767,2.2078078,27.115091
768,2.2106864,27.142864
769,2.2135649,27.170588
770,2.2164433,27.198263
771,2.2193217,27.22589
772,2.2222004,27.253466
773,2.2250788,27.280985
774,2.2279572,27.308453
775,2.230836,27.335875
776,2.2337143,27.363237
777,2.2365928,27.390535
778,2.2394714,27.417784
779,2.2423499,27.444979
780,2.2452283,27.472109
781,2.2481067,27.499184
782,2.2509854,27.526203
783,2.2538638,27.553154
784,2.2567422,27.580051
785,2.259621,27.606884
786,2.2624993,27.633652
787,2.2653778,27.660358
788,2.2682562,27.686996
789,2.2711349,27.71357
790,2.2740133,27.74008
791,2.2768917,27.766518
792,2.2797704,27.792892
793,2.2826488,27.819193
794,2.2855272,27.845432
795,2.288406,27.871588
796,2.2912843,27.89768
797,2.2941628,27.923695
798,2.2970412,27.949642
799,2.2999198,27.975513
800,2.3027983,28.00131
801,2.3056767,28.027023
802,2.3085554,28.052664
803,2.3114338,28.078226
804,2.3143122,28.1037
805,2.317191,28.129107
806,2.3200693,28.154432
807,2.3229477,28.179667
808,2.3258262,28.204824
809,2.3287048,28.22989
810,2.3315833,28.254877
811,2.3344617,28.279776
812,2.3373404,28.304588
813,2.3402188,28.329311
814,2.3430972,28.35395
815,2.3459756,28.378494
816,2.3488543,28.402948
817,2.3517327,28.42731
818,2.3546112,28.451578
819,2.3574898,28.475752
820,2.3603683,28.49983
821,2.3632467,28.523815
822,2.3661253,28.5477
823,2.3690038,28.571484
824,2.3718822,28.595173
825,2.3747606,28.61876
826,2.3776393,28.642248
827,2.3805177,28.665634
828,2.3833961,28.688906
829,2.3862748,28.712086
830,2.3891532,28.735155
831,2.3920317,28.758108
832,2.39491,28.780968
833,2.3977888,28.803715
834,2.4006672,28.826347
835,2.4035456,28.84887
836,2.4064243,28.871283
837,2.4093027,28.89358
838,2.4121811,28.915764
839,2.4150598,28.937836
840,2.4179382,28.95978
841,2.4208167,28.981615
842,2.423695,29.003326
843,2.4265738,29.02492
844,2.4294522,29.046389
845,2.4323306,29.06774
846,2.4352093,29.088966
847,2.4380877,29.110065
848,2.4409661,29.131039
849,2.4438446,29.151892
850,2.4467232,29.172607
851,2.4496017,29.193197
852,2.45248,29.213655
853,2.4553587,29.233978
854,2.4582372,29.254173
855,2.4611156,29.274233
856,2.4639943,29.294159
857,2.4668727,29.313948
858,2.4697511,29.333595
859,2.4726295,29.353107
860,2.4755082,29.372475
861,2.4783866,29.391708
862,2.481265,29.41079
863,2.4841437,29.429735
864,2.4870222,29.44853
865,2.4899006,29.46718
866,2.4927793,29.485682
867,2.4956577,29.504034
868,2.498536,29.522236
869,2.5014145,29.540285
870,2.5042932,29.55819
871,2.5071716,29.575933
872,2.51005,29.593525
873,2.5129287,29.610964
874,2.5158072,29.628237
875,2.5186856,29.645353
876,2.521564,29.662308
877,2.5244427,29.679106
878,2.527321,29.695736
879,2.5301995,29.712202
880,2.5330782,29.728502
881,2.5359566,29.744646
882,2.538835,29.760609
883,2.5417137,29.776411
884,2.5445921,29.792042
885,2.5474706,29.807495
886,2.550349,29.822777
887,2.5532277,29.837883
888,2.556106,29.852818
889,2.5589845,29.867575
890,2.5618632,29.882149
891,2.5647416,29.896544
892,2.56762,29.910763
893,2.5704985,29.924791
894,2.5733771,29.93864
895,2.5762556,29.952305
896,2.579134,29.96578
897,2.5820127,29.979069
898,2.584891,29.99217
899,2.5877695,30.00507
900,2.5906482,30.017792
901,2.5935266,30.030315
902,2.596405,30.042646
903,2.5992835,30.054771
904,2.6021621,30.06671
905,2.6050406,30.078447
906,2.607919,30.08998
907,2.6107976,30.101316
908,2.613676,30.11245
909,2.6165545,30.123379
910,2.619433,30.134094
911,2.6223116,30.14461
912,2.62519,30.154913
913,2.6280684,30.165012
914,2.630947,30.174892
915,2.6338255,30.184565
916,2.636704,30.194025
917,2.6395826,30.203268
918,2.642461,30.212292
919,2.6453395,30.22109
920,2.648218,30.229683
921,2.6510966,30.238049
922,2.653975,30.246191
923,2.6568534,30.254112
924,2.659732,30.261808
925,2.6626105,30.269268
926,2.665489,30.276505
927,2.6683676,30.283514
928,2.671246,30.29029
929,2.6741245,30.296837
930,2.677003,30.303144
931,2.6798816,30.309225
932,2.68276,30.315062
933,2.6856384,30.320665
934,2.688517,30.326025
935,2.6913955,30.33114
936,2.694274,30.336021
937,2.6971524,30.340654
938,2.700031,30.34504
939,2.7029095,30.349184
940,2.705788,30.353077
941,2.7086666,30.356716
942,2.711545,30.360111
943,2.7144234,30.36325
944,2.717302,30.366135
945,2.7201805,30.368763
946,2.723059,30.37114
947,2.7259374,30.373259
948,2.728816,30.37511
949,2.7316945,30.376701
950,2.734573,30.37803
951,2.7374516,30.3791
952,2.74033,30.379906
953,2.7432084,30.380442
954,2.7460868,30.38071
955,2.7489655,30.380703
956,2.751844,30.38043
957,2.7547224,30.379883
958,2.757601,30.37906
959,2.7604795,30.377962
960,2.7633579,30.37659
961,2.7662365,30.374939
962,2.769115,30.373005
963,2.7719934,30.370792
964,2.7748718,30.368301
965,2.7777505,30.365519
966,2.780629,30.362455
967,2.7835073,30.359093
968,2.786386,30.355452
969,2.7892644,30.35152
970,2.7921429,30.347301
971,2.7950213,30.342789
972,2.7979,30.337975
973,2.8007784,30.332872
974,2.8036568,30.327467
975,2.8065355,30.321768
976,2.809414,30.31577
977,2.8122923,30.30947
978,2.815171,30.30286
979,2.8180494,30.295954
980,2.8209279,30.288746
981,2.8238063,30.281223
982,2.826685,30.273392
983,2.8295634,30.265251
984,2.8324418,30.2568
985,2.8353205,30.248045
986,2.838199,30.238964
987,2.8410773,30.229578
988,2.843956,30.219866
989,2.8468344,30.20984
990,2.8497128,30.199495
991,2.8525913,30.18883
992,2.85547,30.177841
993,2.8583484,30.166527
994,2.8612268,30.154892
995,2.8641055,30.142927
996,2.866984,30.130636
997,2.8698623,30.11802
998,2.8727407,30.105062
999,2.8756194,30.091782
1000,2.8784978,30.078169
1001,2.8813763,30.064228
1002,2.884255,30.049934
1003,2.8871334,30.035313
1004,2.8900118,30.020353
1005,2.8928905,30.005053
1006,2.895769,29.989407
1007,2.8986473,29.973423
1008,2.9015257,29.957098
1009,2.9044044,29.940422
1010,2.9072828,29.923407
1011,2.9101613,29.906038
1012,2.91304,29.88832
1013,2.9159184,29.870258
1014,2.9187968,29.851841
1015,2.9216752,29.833069
1016,2.9245539,29.813946
1017,2.9274323,29.794468
1018,2.9303107,29.774628
1019,2.9331894,29.754433
1020,2.9360678,29.73388
1021,2.9389462,29.712961
1022,2.941825,29.691689
1023,2.9447033,29.670048
1024,2.9475818,29.648052
1025,2.9504602,29.625685
1026,2.9533389,29.60295
1027,2.9562173,29.579845
1028,2.9590957,29.556374
1029,2.9619744,29.532532
1030,2.9648528,29.508318
1031,2.9677312,29.483738
1032,2.9706097,29.45877
1033,2.9734883,29.433441
1034,2.9763668,29.407734
1035,2.9792452,29.381645
1036,2.9821239,29.355175
1037,2.9850023,29.328335
1038,2.9878807,29.30111
1039,2.9907594,29.273499
1040,2.9936378,29.245508
1041,2.9965162,29.217134
1042,2.9993947,29.188374
1043,3.0022733,29.159227
1044,3.0051517,29.12969
1045,3.0080302,29.099771
1046,3.0109088,29.069462
1047,3.0137873,29.03876
1048,3.0166657,29.007668
1049,3.0195444,28.97618
1050,3.0224228,28.9443
1051,3.0253012,28.912024
1052,3.0281796,28.879353
1053,3.0310583,28.846285
1054,3.0339367,28.812824
1055,3.0368152,28.77896
1056,3.0396938,28.744692
1057,3.0425723,28.710024
1058,3.0454507,28.674965
1059,3.048329,28.639496
1060,3.0512078,28.60362
1061,3.0540862,28.567343
1062,3.0569646,28.53066
1063,3.0598433,28.493563
1064,3.0627217,28.456074
1065,3.0656002,28.418167
1066,3.0684788,28.379848
1067,3.0713573,28.341127
1068,3.0742357,28.301992
1069,3.077114,28.262445
1070,3.0799928,28.222485
1071,3.0828712,28.18211
1072,3.0857496,28.141325
1073,3.0886283,28.100119
1074,3.0915067,28.0585
1075,3.0943851,28.016466
1076,3.0972636,27.974016
1077,3.1001422,27.931135
1078,3.1030207,27.887844
