,predictions,targets
0,125856.796875,232198504448.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,108782.7890625,56367513600.0
6,0.0,0.0
7,78585.28125,63625306112.0
8,148.49374389648438,3.6534979699354153e-06
9,0.0,0.0
10,0.0,0.0
11,208.7054443359375,514662624.0
12,0.0,7.874250513850711e-06
13,3.6562445163726807,0.0035380320623517036
14,2369.219970703125,162371744.0
15,72591.84375,4676907520.0
16,0.0,0.0
17,0.0,0.0
18,77855.78125,28491286528.0
19,7602.6064453125,5696118272.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,4329.35888671875,14552585216.0
24,44412.5859375,2826634496.0
25,3413.5595703125,3351981824.0
26,79.6236343383789,497372448.0
27,23859.533203125,8915693568.0
28,0.0,0.0
29,0.0,0.0
30,66438.3125,177724882944.0
31,0.0,0.0
32,3139.40234375,1245266432.0
33,24928.2421875,110344069120.0
34,155.0567626953125,0.03191686049103737
35,0.0,0.0
36,0.0,0.0
37,21241.59375,1339631.75
38,0.0,0.0
39,0.0,0.0
40,10106.6484375,2.1766955852508545
41,0.0,0.0
42,96367.0,16300874752.0
43,86329.9609375,72722817024.0
44,0.0,0.0
45,2802.0263671875,3678208768.0
46,4689.77197265625,48903303168.0
47,0.0,0.0
48,45211.37109375,625121408.0
49,0.0,0.0
50,52502.3828125,18142167040.0
51,116020.984375,186951237632.0
52,87805.71875,140395020288.0
53,2990.859130859375,872544192.0
54,6683.77490234375,1258125440.0
55,12081.4189453125,20003352576.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,4240.67919921875,252.65478515625
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,1484.6014404296875,534280.125
64,0.0,0.0
65,0.0,0.0
66,3087.0478515625,208390.015625
67,2392.047607421875,225186480.0
68,70999.3984375,7962501120.0
69,0.0,0.0
70,13522.3837890625,55735480320.0
71,58649.29296875,1330059673600.0
72,66675.90625,2541847552.0
73,0.0,0.0
74,67.24506378173828,0.10541032254695892
75,0.0,0.0
76,0.0,0.0
77,16100.8173828125,8539467264.0
78,0.0,0.0
79,0.0,0.0
80,11713.1572265625,8187579904.0
81,63554.57421875,261055037440.0
82,6.863595485687256,0.0003074816195294261
83,0.0,0.0
84,0.0,0.0
85,5476.5234375,0.016319284215569496
86,71676.984375,39966609408.0
87,44106.109375,8387487744.0
88,0.0,0.0
89,0.0,0.0
90,64126.296875,10509440000.0
91,104.25188446044922,5.16102602432511e-07
92,4210.97509765625,609179.875
93,0.0,0.0
94,0.0,1.5150789067774895e-07
95,7246.2373046875,13786.359375
96,43997.4453125,2896499968.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,91967.2265625,84980998144.0
101,13339.8740234375,149.73846435546875
102,0.0,0.0
103,0.0,0.0
104,14252.521484375,16714522624.0
