,predictions,targets
0,12939.2890625,28036.91015625
1,0.0,0.0
2,35557.1171875,357879.5625
3,0.0,0.0002225591306341812
4,0.0,0.0
5,23764.181640625,10975.0380859375
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,388.2732238769531,494.5184020996094
10,0.0,0.0
11,9.61221981048584,206.9683837890625
12,666.5008544921875,1498.093994140625
13,0.0,3.7980015576977166e-08
14,22968.271484375,127501.953125
15,0.0,0.0014030507300049067
16,1815.95166015625,3198.000244140625
17,29541.021484375,105546.3203125
18,1393.454833984375,766.0205688476562
19,1594.6280517578125,2124.115234375
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,6.506767347147502e-12
24,30966.115234375,39785.6484375
25,0.0,1.2222498013692018e-10
26,0.0,0.0
27,22560.146484375,8401.5869140625
28,0.0,0.0
29,265.5995788574219,284.70892333984375
30,9.665912628173828,292.95635986328125
31,0.0,0.0
32,8972.5478515625,22824.75390625
33,23.892574310302734,110.77167510986328
34,360.9057312011719,14.156180381774902
35,4445.12890625,3317.797119140625
36,0.0,0.0
37,0.0,0.0
38,0.0,4.84809684753418
39,43579.30078125,6765374.5
40,0.0,0.0
41,7.495317459106445,17092.984375
42,8.156052589416504,1599.073486328125
43,20810.462890625,18014.95703125
44,10005.19921875,47279.5703125
45,0.0,0.0
46,0.0,0.0
47,0.0,3.3700210048774604e-13
48,0.0,0.0
49,38302.94140625,108968.1328125
50,37515.0546875,180137.421875
51,0.0,1.9420502983535926e-09
52,0.0,0.0
53,675.0471801757812,145.81646728515625
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,3150.064697265625,2212.3994140625
59,0.0,0.0
60,6035.5888671875,10890.9931640625
61,0.0,0.0
62,0.0,1.5148362564332274e-08
63,0.0,0.0
64,1.9079546928405762,8.511353492736816
65,0.0,0.0
66,0.12766242027282715,0.014699251390993595
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,37866.83203125,145448.375
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,1.0248697002168683e-08
77,0.0,0.0
78,77.16925811767578,48.88325119018555
79,1222.3599853515625,1191.778076171875
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,23916.744140625,298830.78125
86,0.0,0.0
87,0.0,0.0
88,8896.8173828125,42471.4140625
89,9712.1513671875,24705.962890625
90,0.0,0.0
91,0.0,0.0
92,4304.0029296875,1274.108642578125
93,4566.85498046875,5444.01318359375
94,0.0,0.0
95,0.0,0.0
96,0.0,0.31350016593933105
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,43744.05078125,494.21234130859375
101,23064.54296875,21343.537109375
102,0.0,3.9705724819150134e-10
103,84.4334945678711,68.59673309326172
104,0.0,0.0
105,1648.564208984375,1992.1719970703125
106,3287.89794921875,750.0439453125
