,0,1
92,0.2648218,11.941086
93,0.2677003,11.941086
94,0.2705788,11.941086
95,0.2734573,11.941086
96,0.2763358,11.941086
97,0.2792143,11.941086
98,0.28209278,11.941086
99,0.2849713,11.941086
100,0.28784978,11.941086
101,0.29072827,11.941086
102,0.2936068,11.941086
103,0.29648528,11.941086
104,0.29936376,11.941086
105,0.30224228,11.941086
106,0.30512077,11.941086
107,0.30799928,11.941086
108,0.31087777,11.941086
109,0.31375626,11.941086
110,0.31663477,11.941086
111,0.31951326,11.941086
112,0.32239175,11.941086
113,0.32527027,11.941086
114,0.32814875,11.941086
115,0.33102724,11.941086
116,0.33390576,11.941086
117,0.33678424,11.941086
118,0.33966276,11.941086
119,0.34254125,11.941086
120,0.34541973,11.941086
121,0.34829825,11.941086
122,0.35117674,11.941086
123,0.35405523,11.941086
124,0.35693374,11.941086
125,0.35981223,11.941086
126,0.36269072,11.941086
127,0.36556923,11.941086
128,0.36844772,11.941086
129,0.3713262,11.941086
130,0.37420473,11.941086
131,0.3770832,11.941086
132,0.37996173,11.941086
133,0.38284022,11.941086
134,0.3857187,11.941086
135,0.38859722,11.941086
136,0.3914757,11.941086
137,0.3943542,11.941086
138,0.3972327,11.941086
139,0.4001112,11.941086
140,0.4029897,11.941086
141,0.4058682,11.941086
142,0.4087467,11.941086
143,0.4116252,11.941086
144,0.4145037,11.941086
145,0.41738218,11.941086
146,0.4202607,11.941086
147,0.42313918,11.941086
148,0.42601767,11.941086
149,0.4288962,11.941086
150,0.43177468,11.941086
151,0.43465316,11.941086
152,0.43753168,11.941086
153,0.44041017,11.941086
154,0.44328865,11.941086
155,0.44616717,11.941086
156,0.44904566,11.941086
157,0.45192418,11.941086
158,0.45480266,11.941086
159,0.45768115,11.941086
160,0.46055967,11.941086
161,0.46343815,11.941086
162,0.46631664,11.941086
163,0.46919516,11.941086
164,0.47207364,11.941086
165,0.47495213,11.941086
166,0.47783065,11.941086
167,0.48070914,11.941086
168,0.48358765,11.941086
169,0.48646614,11.941086
170,0.48934463,11.941086
171,0.49222314,11.941086
172,0.49510163,11.941086
173,0.49798012,11.941086
174,0.5008586,11.941086
175,0.50373715,11.941086
176,0.50661564,11.941086
177,0.5094941,11.941086
178,0.5123726,11.941086
179,0.5152511,11.941086
180,0.5181296,11.941086
181,0.52100813,11.941086
182,0.5238866,11.941088
183,0.5267651,11.941088
184,0.5296436,11.941088
185,0.5325221,11.941088
186,0.5354006,11.941088
187,0.5382791,11.941088
188,0.5411576,11.941088
189,0.5440361,11.941088
190,0.5469146,11.941088
191,0.54979306,11.941088
192,0.5526716,11.941088
193,0.5555501,11.941088
194,0.5584286,11.941088
195,0.5613071,11.941088
196,0.56418556,11.941088
197,0.56706405,11.941088
198,0.5699426,11.941088
199,0.5728211,11.941088
200,0.57569957,11.941088
201,0.57857805,11.941088
202,0.58145654,11.941088
203,0.5843351,11.941088
204,0.5872136,11.941088
205,0.59009206,11.941088
206,0.59297055,11.941088
207,0.59584904,11.941088
208,0.5987275,11.941088
209,0.6016061,11.941088
210,0.60448456,11.941088
211,0.60736305,11.941088
212,0.61024153,11.941088
213,0.61312,11.941088
214,0.61599857,11.941088
215,0.61887705,11.941088
216,0.62175554,11.941088
217,0.624634,11.941088
218,0.6275125,11.941088
219,0.630391,11.941088
220,0.63326955,11.941088
221,0.63614804,11.941088
222,0.6390265,11.941088
223,0.641905,11.941088
224,0.6447835,11.941088
225,0.64766204,11.941088
226,0.65054053,11.941088
227,0.653419,11.941088
228,0.6562975,11.941088
229,0.659176,11.941088
230,0.6620545,11.941088
231,0.664933,11.941088
232,0.6678115,11.941086
233,0.67069,11.941086
234,0.6735685,11.941086
235,0.676447,11.941086
236,0.6793255,11.941086
237,0.682204,11.941086
238,0.6850825,11.941086
239,0.687961,11.941086
240,0.69083947,11.941086
241,0.69371796,11.941086
242,0.6965965,11.941086
243,0.699475,11.941086
244,0.7023535,11.941086
245,0.70523196,11.941086
246,0.70811045,11.941086
247,0.710989,11.941086
248,0.7138675,11.941086
249,0.716746,11.941086
250,0.71962446,11.941086
251,0.72250295,11.941086
252,0.72538143,11.941086
253,0.72826,11.941086
254,0.73113847,11.941088
255,0.73401695,11.941088
256,0.73689544,11.941088
257,0.7397739,11.941088
258,0.7426524,11.941088
259,0.74553096,11.941088
260,0.74840945,11.941088
261,0.75128794,11.941088
262,0.7541664,11.941088
263,0.7570449,11.941088
264,0.75992346,11.941088
265,0.76280195,11.941088
266,0.76568043,11.941088
267,0.7685589,11.941088
268,0.7714374,11.941088
269,0.7743159,11.941088
270,0.77719444,11.941088
271,0.7800729,11.941088
272,0.7829514,11.941088
273,0.7858299,11.941088
274,0.7887084,11.941088
275,0.79158694,11.941088
276,0.7944654,11.941088
277,0.7973439,11.941088
278,0.8002224,11.941088
279,0.8031009,11.941088
280,0.8059794,11.941088
281,0.8088579,11.941088
282,0.8117364,11.941088
283,0.8146149,11.941088
284,0.8174934,11.941088
285,0.82037187,11.941088
286,0.8232504,11.941088
287,0.8261289,11.941088
288,0.8290074,11.941088
289,0.8318859,11.941086
290,0.83476436,11.941086
291,0.83764285,11.941086
292,0.8405214,11.941086
293,0.8433999,11.941086
294,0.84627837,11.941086
295,0.84915686,11.941086
296,0.85203534,11.941088
297,0.8549139,11.941088
298,0.8577924,11.941088
299,0.86067086,11.941088
300,0.86354935,11.941088
301,0.86642784,11.941088
302,0.8693063,11.941086
303,0.8721849,11.941086
304,0.87506336,11.941086
305,0.87794185,11.941086
306,0.88082033,11.941086
307,0.8836988,11.941086
308,0.8865773,11.941086
309,0.88945585,11.941086
310,0.89233434,11.941086
311,0.8952128,11.941086
312,0.8980913,11.941086
313,0.9009698,11.941088
314,0.90384835,11.941088
315,0.90672684,11.941088
316,0.9096053,11.941088
317,0.9124838,11.941086
318,0.9153623,11.941086
319,0.9182408,11.941086
320,0.92111933,11.941086
321,0.9239978,11.941088
322,0.9268763,11.941088
323,0.9297548,11.941088
324,0.9326333,11.941086
325,0.9355118,11.941086
326,0.9383903,11.941086
327,0.9412688,11.941086
328,0.9441473,11.941088
329,0.9470258,11.941088
330,0.94990426,11.941088
331,0.9527828,11.941088
332,0.9556613,11.941088
333,0.9585398,11.941088
334,0.9614183,11.941088
335,0.96429676,11.941088
336,0.9671753,11.941086
337,0.9700538,11.941086
338,0.9729323,11.941086
339,0.97581077,11.941088
340,0.97868925,11.941088
341,0.98156774,11.941088
342,0.9844463,11.941088
343,0.9873248,11.941086
344,0.99020326,11.941086
345,0.99308175,11.941088
346,0.99596024,11.941088
347,0.9988388,11.941086
348,1.0017172,11.941086
349,1.0045958,11.941088
350,1.0074743,11.941088
351,1.0103527,11.941088
352,1.0132313,11.941088
353,1.0161097,11.941088
354,1.0189883,11.941088
355,1.0218667,11.941088
356,1.0247452,11.941088
357,1.0276238,11.941092
358,1.0305022,11.94109
359,1.0333807,11.941092
360,1.0362592,11.941092
361,1.0391377,11.941095
362,1.0420163,11.94109
363,1.0448947,11.94109
364,1.0477732,11.941092
365,1.0506517,11.941092
366,1.0535302,11.941092
367,1.0564088,11.941092
368,1.0592872,11.941092
369,1.0621657,11.94109
370,1.0650442,11.941092
371,1.0679227,11.94109
372,1.0708013,11.941092
373,1.0736797,11.94109
374,1.0765582,11.941092
375,1.0794367,11.94109
376,1.0823152,11.941092
377,1.0851936,11.941092
378,1.0880722,11.941092
379,1.0909507,11.941092
380,1.0938292,11.94109
381,1.0967077,11.941092
382,1.0995861,11.94109
383,1.1024647,11.94109
384,1.1053432,11.941092
385,1.1082217,11.941092
386,1.1111002,11.941092
387,1.1139786,11.941092
388,1.1168572,11.941092
389,1.1197357,11.94109
390,1.1226141,11.94109
391,1.1254927,11.941092
392,1.1283711,11.941092
393,1.1312497,11.94109
394,1.1341281,11.94109
395,1.1370066,11.941092
396,1.1398852,11.94109
397,1.1427636,11.94109
398,1.1456422,11.941092
399,1.1485206,11.941092
400,1.1513991,11.941092
401,1.1542777,11.941092
402,1.1571561,11.94109
403,1.1600347,11.941093
404,1.1629131,11.941093
405,1.1657916,11.941092
406,1.1686702,11.941097
407,1.1715486,11.941093
408,1.1744272,11.941093
409,1.1773056,11.941092
410,1.1801841,11.941093
411,1.1830627,11.941093
412,1.1859411,11.941093
413,1.1888196,11.941093
414,1.1916981,11.941093
415,1.1945766,11.941092
416,1.197455,11.941093
417,1.2003336,11.941093
418,1.2032121,11.941093
419,1.2060906,11.941092
420,1.2089691,11.941093
421,1.2118475,11.941093
422,1.2147261,11.941092
423,1.2176046,11.941093
424,1.2204831,11.941095
425,1.2233616,11.941097
426,1.22624,11.941097
427,1.2291186,11.941097
428,1.2319971,11.941095
429,1.2348756,11.941097
430,1.2377541,11.941095
431,1.2406325,11.941097
432,1.2435111,11.941097
433,1.2463896,11.941097
434,1.249268,11.941097
435,1.2521466,11.941097
436,1.255025,11.941097
437,1.2579036,11.941097
438,1.260782,11.941101
439,1.2636606,11.941101
440,1.2665391,11.941101
441,1.2694175,11.941105
442,1.2722961,11.941101
443,1.2751745,11.941099
444,1.278053,11.941101
445,1.2809316,11.941099
446,1.28381,11.941101
447,1.2866886,11.941099
448,1.289567,11.941103
449,1.2924455,11.941105
450,1.2953241,11.941105
451,1.2982025,11.941105
452,1.3010811,11.941105
453,1.3039595,11.941105
454,1.306838,11.941105
455,1.3097165,11.941105
456,1.312595,11.941107
457,1.3154736,11.941109
458,1.318352,11.941109
459,1.3212305,11.941109
460,1.324109,11.941109
461,1.3269875,11.941107
462,1.329866,11.941109
463,1.3327445,11.941111
464,1.335623,11.9411125
465,1.3385015,11.9411125
466,1.34138,11.9411125
467,1.3442585,11.9411125
468,1.347137,11.9411125
469,1.3500155,11.941114
470,1.352894,11.941114
471,1.3557725,11.941114
472,1.358651,11.941114
473,1.3615295,11.941114
474,1.364408,11.941122
475,1.3672864,11.941126
476,1.370165,11.941122
477,1.3730434,11.941122
478,1.375922,11.941122
479,1.3788005,11.941126
480,1.3816789,11.941124
481,1.3845575,11.941126
482,1.3874359,11.941124
483,1.3903145,11.941128
484,1.393193,11.94113
485,1.3960714,11.94113
486,1.39895,11.94113
487,1.4018284,11.9411335
488,1.404707,11.9411335
489,1.4075855,11.9411335
490,1.4104639,11.9411335
491,1.4133425,11.941135
492,1.4162209,11.941135
493,1.4190995,11.941139
494,1.421978,11.941143
495,1.4248564,11.941139
496,1.427735,11.941143
497,1.4306134,11.941143
498,1.433492,11.941147
499,1.4363704,11.941147
500,1.4392489,11.941147
501,1.4421275,11.941151
502,1.4450059,11.941151
503,1.4478844,11.9411545
504,1.4507629,11.9411545
505,1.4536414,11.9411545
506,1.45652,11.941156
507,1.4593984,11.94116
508,1.4622769,11.94116
509,1.4651554,11.94116
510,1.4680339,11.941168
511,1.4709125,11.941168
512,1.4737909,11.941168
513,1.4766694,11.941168
514,1.4795479,11.941175
515,1.4824264,11.941172
516,1.4853048,11.941175
517,1.4881834,11.941181
518,1.4910619,11.941177
519,1.4939404,11.941181
520,1.4968189,11.941181
521,1.4996973,11.941189
522,1.5025759,11.941189
523,1.5054544,11.941193
524,1.5083328,11.941196
525,1.5112114,11.941196
526,1.5140898,11.941202
527,1.5169684,11.941202
528,1.5198469,11.941206
529,1.5227253,11.941208
530,1.5256039,11.941214
531,1.5284823,11.941221
532,1.5313609,11.941221
533,1.5342394,11.941223
534,1.5371178,11.941227
535,1.5399964,11.941229
536,1.5428748,11.941235
537,1.5457534,11.9412365
538,1.5486318,11.941242
539,1.5515103,11.94124
540,1.5543889,11.941248
541,1.5572673,11.941252
542,1.5601459,11.941256
543,1.5630243,11.941263
544,1.5659028,11.941265
545,1.5687814,11.941271
546,1.5716598,11.941271
547,1.5745384,11.941277
548,1.5774168,11.941284
549,1.5802953,11.941288
550,1.5831739,11.941292
551,1.5860523,11.941299
552,1.5889308,11.941305
553,1.5918093,11.941311
554,1.5946878,11.941311
555,1.5975664,11.94132
556,1.6004448,11.941328
557,1.6033233,11.941334
558,1.6062018,11.941336
559,1.6090803,11.941343
560,1.6119587,11.941351
561,1.6148373,11.941357
562,1.6177158,11.941364
563,1.6205943,11.94137
564,1.6234728,11.941378
565,1.6263512,11.941383
566,1.6292298,11.941393
567,1.6321083,11.941399
568,1.6349868,11.94141
569,1.6378653,11.941416
570,1.6407437,11.941429
571,1.6436223,11.941437
572,1.6465008,11.941441
573,1.6493793,11.941446
574,1.6522578,11.941463
575,1.6551362,11.941467
576,1.6580148,11.941481
577,1.6608932,11.94149
578,1.6637717,11.941498
579,1.6666503,11.941509
580,1.6695287,11.941523
581,1.6724073,11.941532
582,1.6752857,11.941544
583,1.6781642,11.941555
584,1.6810428,11.941563
585,1.6839212,11.941574
586,1.6867998,11.941586
587,1.6896782,11.941599
588,1.6925567,11.941614
589,1.6954353,11.941631
590,1.6983137,11.941645
591,1.7011923,11.941654
592,1.7040707,11.941673
593,1.7069492,11.941687
594,1.7098278,11.941696
595,1.7127062,11.941719
596,1.7155848,11.9417305
597,1.7184632,11.9417515
598,1.7213417,11.941765
599,1.7242202,11.941782
600,1.7270987,11.941799
601,1.7299773,11.941818
602,1.7328557,11.941837
603,1.7357342,11.941856
604,1.7386127,11.941872
605,1.7414912,11.941895
606,1.7443697,11.941917
607,1.7472482,11.9419365
608,1.7501267,11.941959
609,1.7530051,11.941977
610,1.7558837,11.941999
611,1.7587622,11.942028
612,1.7616407,11.942051
613,1.7645192,11.942074
614,1.7673976,11.942095
615,1.7702762,11.942125
616,1.7731546,11.942154
617,1.7760332,11.942183
618,1.7789117,11.942207
619,1.7817901,11.942238
620,1.7846687,11.942268
621,1.7875471,11.942297
622,1.7904257,11.942322
623,1.7933042,11.942358
624,1.7961826,11.94239
625,1.7990612,11.942423
626,1.8019396,11.942459
627,1.8048182,11.942493
628,1.8076967,11.942532
629,1.8105751,11.942566
630,1.8134537,11.942602
631,1.8163321,11.942646
632,1.8192106,11.942686
633,1.8220892,11.942728
634,1.8249676,11.942768
635,1.8278462,11.942812
636,1.8307246,11.94286
637,1.8336031,11.9429035
638,1.8364816,11.942951
639,1.8393601,11.942999
640,1.8422387,11.94305
641,1.8451171,11.943098
642,1.8479956,11.94315
643,1.8508741,11.943205
644,1.8537526,11.943262
645,1.8566312,11.943317
646,1.8595096,11.943377
647,1.8623881,11.943434
648,1.8652666,11.943497
649,1.8681451,11.943562
650,1.8710237,11.9436245
651,1.8739021,11.943693
652,1.8767806,11.943764
653,1.879659,11.943832
654,1.8825376,11.943903
655,1.8854162,11.943979
656,1.8882946,11.944052
657,1.8911731,11.944136
658,1.8940516,11.944214
659,1.8969301,11.944298
660,1.8998085,11.944382
661,1.9026871,11.944471
662,1.9055656,11.944559
663,1.908444,11.944656
664,1.9113226,11.944746
665,1.914201,11.944847
666,1.9170796,11.944952
667,1.9199581,11.945049
668,1.9228365,11.945162
669,1.9257151,11.945272
670,1.9285935,11.945383
671,1.9314721,11.945499
672,1.9343506,11.9456215
673,1.937229,11.945744
674,1.9401076,11.945869
675,1.942986,11.946001
676,1.9458646,11.946135
677,1.948743,11.946278
678,1.9516215,11.946415
679,1.9545001,11.946566
680,1.9573785,11.946711
681,1.960257,11.946869
682,1.9631355,11.947027
683,1.966014,11.947195
684,1.9688926,11.947365
685,1.971771,11.94754
686,1.9746495,11.94772
687,1.977528,11.947903
688,1.9804065,11.948095
689,1.9832851,11.948296
690,1.9861635,11.948496
691,1.989042,11.948706
692,1.9919205,11.9489155
693,1.994799,11.949141
694,1.9976776,11.949369
695,2.000556,11.949604
696,2.0034344,11.949848
697,2.006313,11.950102
698,2.0091915,11.950363
699,2.01207,11.950624
700,2.0149486,11.950901
701,2.017827,11.951189
702,2.0207055,11.951483
703,2.023584,11.951782
704,2.0264626,11.952099
705,2.029341,11.952425
706,2.0322194,11.952755
707,2.035098,11.953102
708,2.0379765,11.953457
709,2.040855,11.953823
710,2.0437334,11.954203
711,2.046612,11.954592
712,2.0494905,11.954996
713,2.0523689,11.955414
714,2.0552475,11.9558525
715,2.058126,11.956295
716,2.0610044,11.95676
717,2.063883,11.957235
718,2.0667615,11.957727
719,2.06964,11.958235
720,2.0725183,11.958769
721,2.075397,11.959312
722,2.0782754,11.959871
723,2.0811539,11.960463
724,2.0840325,11.961063
725,2.086911,11.961691
726,2.0897894,11.962339
727,2.0926678,11.963009
728,2.0955465,11.963699
729,2.098425,11.964418
730,2.1013033,11.96516
731,2.104182,11.965933
732,2.1070604,11.966736
733,2.1099389,11.967556
734,2.1128175,11.968414
735,2.115696,11.969299
736,2.1185744,11.970221
737,2.1214528,11.971174
738,2.1243315,11.972157
739,2.12721,11.973183
740,2.1300883,11.974245
741,2.132967,11.975349
742,2.1358454,11.976488
743,2.1387239,11.9776745
744,2.1416025,11.978899
745,2.144481,11.980177
746,2.1473594,11.981499
747,2.1502378,11.98287
748,2.1531165,11.984295
749,2.155995,11.985773
750,2.1588733,11.987307
751,2.161752,11.988905
752,2.1646304,11.990561
753,2.1675088,11.992277
754,2.1703873,11.994066
755,2.173266,11.995916
756,2.1761444,11.99785
757,2.1790228,11.999847
758,2.1819015,12.00193
759,2.18478,12.004093
760,2.1876583,12.006342
761,2.190537,12.008677
762,2.1934154,12.011112
763,2.1962938,12.013634
764,2.1991723,12.01626
765,2.202051,12.018997
766,2.2049294,12.021833
767,2.2078078,12.024792
768,2.2106864,12.027866
769,2.2135649,12.031067
770,2.2164433,12.034399
771,2.2193217,12.037863
772,2.2222004,12.04147
773,2.2250788,12.045223
774,2.2279572,12.0491295
775,2.230836,12.0532055
776,2.2337143,12.05744
777,2.2365928,12.061853
778,2.2394714,12.066446
779,2.2423499,12.071234
780,2.2452283,12.07622
781,2.2481067,12.081411
782,2.2509854,12.086819
783,2.2538638,12.092461
784,2.2567422,12.098333
785,2.259621,12.104454
786,2.2624993,12.110834
787,2.2653778,12.117483
788,2.2682562,12.124416
789,2.2711349,12.131641
790,2.2740133,12.139177
791,2.2768917,12.147032
792,2.2797704,12.155224
793,2.2826488,12.163765
794,2.2855272,12.172676
795,2.288406,12.1819725
796,2.2912843,12.191664
797,2.2941628,12.201773
798,2.2970412,12.21232
799,2.2999198,12.22333
800,2.3027983,12.234814
801,2.3056767,12.246796
802,2.3085554,12.259298
803,2.3114338,12.272348
804,2.3143122,12.285973
805,2.317191,12.30019
806,2.3200693,12.315029
807,2.3229477,12.330521
808,2.3258262,12.346697
809,2.3287048,12.3635845
810,2.3315833,12.381216
811,2.3344617,12.399626
812,2.3373404,12.418856
813,2.3402188,12.4389305
814,2.3430972,12.459904
815,2.3459756,12.481802
816,2.3488543,12.504683
817,2.3517327,12.528582
818,2.3546112,12.553547
819,2.3574898,12.579628
820,2.3603683,12.606878
821,2.3632467,12.635345
822,2.3661253,12.665087
823,2.3690038,12.696175
824,2.3718822,12.728657
825,2.3747606,12.762602
826,2.3776393,12.798075
827,2.3805177,12.835146
828,2.3833961,12.873899
829,2.3862748,12.91441
830,2.3891532,12.956751
831,2.3920317,13.001009
832,2.39491,13.047279
833,2.3977888,13.095648
834,2.4006672,13.146223
835,2.4035456,13.199097
836,2.4064243,13.254383
837,2.4093027,13.312191
838,2.4121811,13.372633
839,2.4150598,13.4358425
840,2.4179382,13.50194
841,2.4208167,13.57106
842,2.423695,13.643351
843,2.4265738,13.718958
844,2.4294522,13.798025
845,2.4323306,13.880722
846,2.4352093,13.967232
847,2.4380877,14.057714
848,2.4409661,14.152348
849,2.4438446,14.251339
850,2.4467232,14.3549
851,2.4496017,14.463228
852,2.45248,14.576542
853,2.4553587,14.695101
854,2.4582372,14.819109
855,2.4611156,14.948845
856,2.4639943,15.084579
857,2.4668727,15.226574
858,2.4697511,15.37512
859,2.4726295,15.530521
860,2.4755082,15.693117
861,2.4783866,15.8632145
862,2.481265,16.041162
863,2.4841437,16.227346
864,2.4870222,16.422123
865,2.4899006,16.625875
866,2.4927793,16.839046
867,2.4956577,17.06205
868,2.498536,17.295313
869,2.5014145,17.539345
870,2.5042932,17.794628
871,2.5071716,18.061636
872,2.51005,18.34092
873,2.5129287,18.633057
874,2.5158072,18.938581
875,2.5186856,19.258099
876,2.521564,19.592249
877,2.5244427,19.941694
878,2.527321,20.307076
879,2.5301995,20.68909
880,2.5330782,21.088516
881,2.5359566,21.506054
882,2.538835,21.942501
883,2.5417137,22.398716
884,2.5445921,22.875458
885,2.5474706,23.37365
886,2.550349,23.894184
887,2.5532277,24.438042
888,2.556106,25.006079
889,2.5589845,25.599411
890,2.5618632,26.218985
891,2.5647416,26.865885
892,2.56762,27.54117
893,2.5704985,28.246
894,2.5733771,28.98163
895,2.5762556,29.748999
896,2.579134,30.549492
897,2.5820127,31.384378
898,2.584891,32.254784
899,2.5877695,33.162117
900,2.5906482,34.107758
901,2.5935266,35.09283
902,2.596405,36.118866
903,2.5992835,37.187267
904,2.6021621,38.299522
905,2.6050406,39.45682
906,2.607919,40.66069
907,2.6107976,41.912766
908,2.613676,43.214195
909,2.6165545,44.566666
910,2.619433,45.971504
911,2.6223116,47.430336
912,2.62519,48.94439
913,2.6280684,50.515106
914,2.630947,52.144135
915,2.6338255,53.83264
916,2.636704,55.5819
917,2.6395826,57.393578
918,2.642461,59.268555
919,2.6453395,61.20822
920,2.648218,63.213776
921,2.6510966,65.28651
922,2.653975,67.42699
923,2.6568534,69.63665
924,2.659732,71.91636
925,2.6626105,74.26654
926,2.665489,76.68829
927,2.6683676,79.182106
928,2.671246,81.74835
929,2.6741245,84.38771
930,2.677003,87.10036
931,2.6798816,89.88672
932,2.68276,92.746155
933,2.6856384,95.67922
934,2.688517,98.68586
935,2.6913955,101.76518
936,2.694274,104.91701
937,2.6971524,108.14053
938,2.700031,111.435616
939,2.7029095,114.80068
940,2.705788,118.23506
941,2.7086666,121.7379
942,2.711545,125.30714
943,2.7144234,128.94186
944,2.717302,132.64085
945,2.7201805,136.40155
946,2.723059,140.2229
947,2.7259374,144.10252
948,2.728816,148.039
949,2.7316945,152.0296
950,2.734573,156.07227
951,2.7374516,160.16508
952,2.74033,164.30469
953,2.7432084,168.48917
954,2.7460868,172.71565
955,2.7489655,176.98212
956,2.751844,181.28531
957,2.7547224,185.62195
958,2.757601,189.99014
959,2.7604795,194.38585
960,2.7633579,198.80673
961,2.7662365,203.25015
962,2.769115,207.71176
963,2.7719934,212.18939
964,2.7748718,216.67943
965,2.7777505,221.17923
966,2.780629,225.68494
967,2.7835073,230.19318
968,2.786386,234.70128
969,2.7892644,239.20491
970,2.7921429,243.70142
971,2.7950213,248.18701
972,2.7979,252.65854
973,2.8007784,257.11203
974,2.8036568,261.54413
975,2.8065355,265.95145
976,2.809414,270.32965
977,2.8122923,274.6755
978,2.815171,278.98566
979,2.8180494,283.2551
980,2.8209279,287.48074
981,2.8238063,291.65836
982,2.826685,295.78467
983,2.8295634,299.85425
984,2.8324418,303.86395
985,2.8353205,307.80954
986,2.838199,311.68576
987,2.8410773,315.48907
988,2.843956,319.21506
989,2.8468344,322.85825
990,2.8497128,326.41452
991,2.8525913,329.87912
992,2.85547,333.24734
993,2.8583484,336.51373
994,2.8612268,339.6735
995,2.8641055,342.72165
996,2.866984,345.65234
997,2.8698623,348.46048
998,2.8727407,351.14056
999,2.8756194,353.68716
1000,2.8784978,356.09424
1001,2.8813763,358.35602
1002,2.884255,360.4668
1003,2.8871334,362.42014
1004,2.8900118,364.21014
1005,2.8928905,365.8306
1006,2.895769,367.27487
1007,2.8986473,368.5366
1008,2.9015257,369.60922
1009,2.9044044,370.48605
1010,2.9072828,371.16025
1011,2.9101613,371.62497
1012,2.91304,371.8731
1013,2.9159184,371.89764
1014,2.9187968,371.6912
1015,2.9216752,371.24664
1016,2.9245539,370.55652
1017,2.9274323,369.6133
1018,2.9303107,368.4095
1019,2.9331894,366.93707
1020,2.9360678,365.18857
1021,2.9389462,363.15604
1022,2.941825,360.8311
1023,2.9447033,358.20612
1024,2.9475818,355.27264
1025,2.9504602,352.02234
1026,2.9533389,348.44656
1027,2.9562173,344.5372
1028,2.9590957,340.2851
1029,2.9619744,335.6814
1030,2.9648528,330.71777
1031,2.9677312,325.38483
1032,2.9706097,319.67365
1033,2.9734883,313.5742
1034,2.9763668,307.07852
1035,2.9792452,300.17712
1036,2.9821239,292.85983
1037,2.9850023,285.1198
1038,2.9878807,276.94742
1039,2.9907594,268.33493
1040,2.9936378,259.27563
1041,2.9965162,249.765
1042,2.9993947,239.79929
1043,3.0022733,229.37643
1044,3.0051517,218.50157
1045,3.0080302,207.18155
1046,3.0109088,195.43053
1047,3.0137873,183.27226
1048,3.0166657,170.74089
1049,3.0195444,157.88266
1050,3.0224228,144.76373
1051,3.0253012,131.46724
1052,3.0281796,118.0994
1053,3.0310583,104.791534
1054,3.0339367,91.70476
1055,3.0368152,79.01814
1056,3.0396938,66.93382
1057,3.0425723,55.66584
1058,3.0454507,45.42257
1059,3.048329,36.3948
1060,3.0512078,28.735006
1061,3.0540862,22.541687
1062,3.0569646,17.84386
1063,3.0598433,14.597994
1064,3.0627217,12.691952
1065,3.0656002,11.956699
1066,3.0684788,12.185989
1067,3.0713573,13.157188
1068,3.0742357,14.651815
1069,3.077114,16.471125
1070,3.0799928,18.446466
1071,3.0828712,20.44364
1072,3.0857496,22.364038
1073,3.0886283,24.14045
1074,3.0915067,25.732307
1075,3.0943851,27.120684
1076,3.0972636,28.3024
1077,3.1001422,29.285116
1078,3.1030207,30.083363
